Time,1928
,-2.337014804565004e-06
,-4.956527549882652e-06
,-5.740696971209959e-06
,-5.814404264054109e-06
,-2.346793338839344e-06
,-1.025049028122197e-05
,-7.193599181694937e-06
,-7.069405069945582e-06
,-5.7286941551994246e-06
,-4.978955836411115e-06
,-5.106712568677704e-06
,-5.538354575908994e-06
,-2.935927250174824e-06
,-5.4645162476916694e-06
,5.01403136735158e-07
,-6.588855733184275e-07
,-3.7169541104146353e-06
,3.8865434324423375e-07
,9.929553321306877e-07
,2.2091942941972704e-06
,3.7378987415258116e-07
,-4.929056273667349e-07
,2.1063390081267073e-06
,-8.884061019867449e-07
,1.3966133542275164e-05
,7.926588260376874e-06
,5.600747766622126e-06
,-1.0901266520185999e-06
,1.4095057342855248e-05
,-2.085043689387575e-06
,-0.0001868233793104462
,-0.0001816677221902364
,-0.00016254198213241366
,-0.0008494605382605801
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.1478456085301429e-05
,-2.7537640654008174e-05
,-3.0332919972357273e-05
,-4.916308582327006e-05
,-4.590443789817223e-05
,-5.248826790324251e-05
,-3.738858960019427e-07
,-7.015632339597598e-06
,-3.1153141322100714e-06
,-1.5315550610927097e-06
,-5.062684957015705e-06
,-2.7284666786800944e-06
,-1.3773812747292456e-05
,-2.4807819840889765e-05
,-2.2199015169646144e-05
,-3.6579783319395035e-05
,-1.8349760135772262e-05
,-1.745718035895297e-05
,-1.531195448259543e-05
,-1.6178765948038505e-05
,-2.21029099195165e-05
,-2.8125508711759674e-05
,-2.4011326140573692e-05
,-2.084761018464667e-05
,-1.3065452717874944e-05
,-3.1793840174934445e-05
,-3.436731316646533e-05
,-1.9658296687858777e-05
,-2.0537274597865656e-05
,-2.3145425294380052e-05
,-2.32629448997277e-05
,-1.539244868715204e-05
,-9.562430426552388e-06
,-1.2145716022778034e-05
,-1.653763729596424e-05
,-1.8604537438453936e-05
,-1.92565490369043e-05
,-2.115665998052117e-05
,-2.0170880226371492e-05
,-1.6655651167042253e-05
,-1.2523598534983835e-05
,-1.1990576688738737e-05
,-1.2554343290254754e-05
,-1.6277433868249064e-05
,-9.644831667264296e-06
,-7.611334109372551e-06
,-2.1412042172035447e-05
,-1.894314370067022e-05
,-1.712678095507511e-05
,-1.8083463880079703e-05
,-1.6874397933280333e-05
,-2.3084328511874365e-05
,-1.981883234651506e-05
,-7.439207332299104e-06
,-1.6631085031996557e-06
,1.7564353055085326e-07
,4.3051495455029115e-06
,5.554053722826304e-06
,7.760730835555502e-06
,1.016230814465165e-05
,4.664287555570156e-06
,2.9551825017628396e-06
,5.875713237267708e-06
,7.451906600535713e-06
,7.496828361783036e-06
,6.321027911358069e-06
,7.20635001817075e-06
,5.828944779463011e-06
,4.026095648274794e-06
,1.3310233942153162e-06
,1.6364140771171195e-06
,2.394891749296143e-07
,-3.6144837019669456e-06
,-3.0244901433410535e-06
,-4.799196683715562e-06
,-2.5868309652520033e-06
,1.491192836521337e-06
,-4.895380343502928e-07
,-6.592108449644498e-07
,6.416171755596757e-06
,5.4340095134500134e-06
,5.651017044549722e-06
,5.7026181989964025e-06
,3.0932220073799233e-06
,3.0932220073799233e-06
,3.981759709535614e-06
,3.9882942263415885e-06
,4.181729323239088e-06
,4.1333979573870434e-06
,4.1333979573870434e-06
,4.276731413847634e-06
,6.384186695801898e-06
,6.384186695801898e-06
,6.384186695801898e-06
,-7.070193628248787e-07
,-1.5398754953771865e-06
,-1.167283202919822e-06
,-1.1392073329260952e-06
,-1.5188576943876337e-06
,-1.4510360534741976e-06
,-1.4510360534741976e-06
,-1.4510360534741976e-06
,-2.753538057338455e-06
,-9.068076994587781e-07
,-2.527761896763507e-06
,5.13435230794722e-07
,6.458696278021949e-07
,1.9075411404489204e-06
,3.004366614750925e-06
,1.7110397575742218e-06
,3.393944284536113e-06
,3.5966329744197357e-06
,5.332809454701244e-06
,6.513678353814351e-06
,6.782658430489622e-06
,-1.07167544562841e-06
,-1.7765237488357854e-06
,-5.101764943750253e-06
,-2.988908313388452e-06
,-3.039240741529528e-06
,-1.7835111142742293e-06
,-2.171522046260692e-06
,-1.0969126771221364e-06
,-4.11176802850082e-06
,-8.201445361572126e-06
,-7.449914107002445e-06
,-9.514321566300293e-06
,-1.877681342119898e-05
,-6.213604223123502e-06
,-8.730501478894058e-06
,-8.735882363746054e-06
,-9.447191357377114e-06
,-1.451520202820876e-05
,-1.1970126552957938e-05
,8.894881384103817e-06
,1.2363282503320174e-05
,1.2487464309618676e-05
,1.2340070446964421e-05
,1.1371544333625712e-05
,1.1371544333625712e-05
,8.465702143426268e-06
,-2.398474981600339e-07
,-3.7796668404938977e-06
,-1.8032163747650028e-05
,-2.264220856339683e-05
,-1.863810932096019e-05
,-2.1277365036110337e-05
,-2.080154672138657e-05
,-2.1298681016177067e-05
,-1.4451861574205901e-05
,-2.2058434184505645e-05
,-1.6641540156634318e-05
,-1.5799357972358935e-05
,-1.3711118316480995e-05
,-1.5220021137304304e-05
,-3.861397107142593e-06
,-1.8366574467269578e-05
,-1.3794389916891825e-05
,-1.4753353649720268e-05
,-9.112832650277645e-06
,1.0333323253491124e-08
,-6.222627959632612e-06
,-5.853498109261636e-06
,-4.499519478369042e-06
,-3.758696136938979e-06
,-3.0275436691803606e-06
,-4.95573725212682e-06
,-1.8344098901247102e-06
,-6.952197990490868e-06
,1.6558059501484113e-06
,1.2207589451253599e-06
,-7.436784983646222e-07
,-2.7663520717174375e-06
,-3.116419805090742e-06
,-6.06287543732116e-06
,2.387542175111159e-07
,1.8539681205358186e-06
,1.8539681205358186e-06
,1.6152353401081336e-06
,1.6152353401081336e-06
,1.6152353401081336e-06
,1.6152353401081336e-06
,1.5435003061727424e-06
,1.5435003061727424e-06
,3.608824780287499e-06
,3.608824780287499e-06
,-1.2453551957994566e-05
,-1.5533585624926094e-05
,-1.5760516057227192e-05
,-3.433582883544554e-06
,8.903485319403501e-06
,4.973512586482106e-06
,3.5545240954768544e-06
,-1.2892793848399705e-05
,-3.592973802421137e-07
,-8.235295712539418e-06
,1.5694393435112576e-05
,-4.974795126382223e-06
,-4.546023383905247e-06
,-5.965167823909358e-06
,2.1547714101795663e-06
,8.328228750070712e-06
,-1.0126874434340425e-05
,-3.5381643371532074e-05
,-3.363673811828512e-05
,-2.341765344433626e-05
,-2.6906229800042225e-05
,-2.2317546167051543e-05
,1.7995451901708755e-06
,1.9345064797443187e-05
,1.784466778800169e-05
,1.7280717023753266e-05
,1.8909488939038685e-05
,-4.394516555447654e-06
,-1.3879791330692168e-05
,-2.0186232229487313e-06
,5.761839112762344e-06
,8.769569828056021e-06
,9.015782618481935e-06
,1.1128980416048733e-05
,-3.587514170071722e-06
,1.8786996437409112e-05
,2.1033004133007047e-05
,2.2712057012100792e-05
,2.5507285006215932e-05
,2.724152553398002e-05
,1.1717777195497993e-05
,2.3495572360912173e-05
,1.7944425960130113e-05
,2.0992429892091128e-05
,2.122395821305187e-05
,2.2172361577432624e-05
,4.6738031128757014e-05
,5.127422165094025e-05
,4.823005402777519e-05
,3.8251278657356694e-05
,3.470832508033292e-05
,1.4614941949991584e-05
,1.6609245791329103e-05
,2.0555997323593314e-05
,1.8574538448893358e-05
,2.205290694480367e-05
,1.4016356157577523e-05
,1.4912448446002292e-05
,1.5451925923585304e-05
,1.0170172806246959e-05
,4.211271029274369e-06
,5.2976285606059675e-06
,-1.3481450507320842e-06
,1.3268951767762929e-05
,1.049011791031203e-05
,1.1586085770887152e-05
,4.9530909775886e-06
,1.462504104045803e-06
,-2.757604988998e-06
,-4.3694410619532515e-06
,-1.685596864029001e-05
,-3.1782880146124285e-05
,-2.9032341877121586e-05
,-5.422565896770778e-06
,-1.518666243797473e-05
,-1.8186996826897825e-06
,-1.9299302546367e-06
,-2.5875013290762858e-06
,-1.9617517448087977e-06
,-8.440387393342588e-06
,-9.458390771965462e-06
,-1.6265866104935513e-05
,-2.6946062972901066e-05
,-1.1419649648884408e-05
,6.797713387938118e-06
,1.0315670286000646e-05
,1.1416398754338614e-05
,2.16885824439595e-05
,1.3565508125236287e-05
,2.3157648279818213e-05
,-4.668776327795113e-06
,-8.603901174935885e-06
,-9.139448300471823e-06
,-1.5625719613932388e-05
,-1.3138786964026412e-05
,-2.300646076742121e-05
,-2.280141637704117e-05
,-1.7545636020598932e-05
,-2.433258447417147e-05
,-2.385448349582349e-05
,-2.816977320671452e-05
,-2.978229823919547e-05
,-3.266912046412143e-05
,-4.6703133578629545e-05
,-4.799638056971345e-05
,-4.469302560848267e-05
,-3.966481386687134e-05
,-1.9089129248766064e-05
,-1.2053600419786055e-05
,1.2328544607152775e-05
,2.046101932034478e-05
,1.8084133916931413e-05
,2.103267617758149e-05
,3.0649165890991425e-05
,3.051280168910779e-05
,3.082069061918447e-05
,2.2067312586005976e-05
,2.6468945338741415e-05
,2.841632812762401e-05
,3.29512341168985e-05
,4.085882683621975e-05
,2.2170088357768282e-05
,2.389481649610773e-05
,2.36010300202575e-05
,2.437102164504816e-05
,2.0607698658675646e-05
,1.1083785213519956e-05
,-9.641475492383517e-06
,-1.4964630325877418e-05
,-1.0332397525603386e-05
,-5.548098493698801e-06
,-2.2962493877728608e-05
,-5.628026556391441e-05
,-1.8885952962007845e-05
,-2.3358797863376203e-05
,-1.606026282264749e-05
,-1.4457252990229796e-05
,-1.0575369188459385e-05
,-2.8608110012660238e-05
,-2.9300295202330575e-05
,-1.5766782402609597e-05
,1.4351247708863404e-05
,1.2466128192151395e-05
,1.2359222689227823e-05
,1.1330225801506714e-05
,1.2126233501599079e-05
,1.0677677637285934e-05
,4.1404041676191326e-06
,3.1905312359547773e-06
,9.20686211496515e-06
,9.708356393671684e-06
,1.1251042723885901e-05
,1.240829733653491e-05
,1.620343515939202e-05
,8.847342351762675e-06
,4.329509774467546e-06
,5.013218430517252e-06
,2.1862876408395294e-05
,2.186283862708376e-05
,1.564664171781288e-05
,-4.5677501582690265e-06
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,-0.010504770174808574
,-0.010600214110453964
,-0.010598929878600174
,-0.0009850697787709996
,-0.0009976497029488504
,-0.00024066329333448247
,-0.0002597698387265522
,3.5351527637020657e-06
,-1.3070447051521892e-05
,-1.1566778588512788e-05
,-1.8217495562682868e-05
,-3.018217695344134e-05
,-3.4088175125180534e-05
,-1.8991142530951893e-05
,-1.8751376646720042e-05
,-1.9876258400906996e-05
,-2.1768443121295424e-05
,-2.390159880420849e-05
,-2.4151684276513967e-05
,-2.348912780123639e-05
,-2.4080576825737613e-05
,-2.3839716871943477e-05
,-1.2468582028597584e-05
,-1.0275551134365005e-05
,-1.3006801472185332e-05
,-2.0220921617381653e-05
,-8.618751563048884e-06
,-8.44897607444865e-06
,-8.746401946530178e-06
,-8.772839046399665e-06
,1.7208955069235026e-06
,1.0610331607149048e-06
,1.0711499738139596e-05
,1.138462333322438e-05
,1.0209559576679498e-05
,1.0413245294890936e-05
,1.0357403007050989e-05
,1.1576086028750203e-05
,9.264391409568098e-06
,9.994838699239766e-06
,9.140978704475953e-06
,1.1250093762268443e-05
,1.6223132229615265e-05
,1.9462506453013585e-05
,6.113086486385494e-05
,5.423226872646634e-05
,5.569471306776457e-05
,5.5193553509181196e-05
,5.237928625345579e-05
,3.8046636361647914e-05
,3.642894859628636e-05
,1.5952846152095506e-05
,1.5075190704285761e-05
,1.8508979010133856e-05
,-1.9130526224400716e-06
,1.3176548868086623e-05
,1.337273373980363e-05
,1.7323865668877134e-05
,1.731904216187299e-05
,9.278541288386499e-06
,1.4172949566262e-05
,1.2221810837684874e-05
,1.6199254165351294e-05
,9.154610603048322e-06
,8.271815432099694e-06
,1.4561748756186615e-05
,8.977059607843149e-06
,1.5053400290094372e-05
,1.8846010068279552e-05
,1.9748913710508806e-05
,1.6061283430500655e-05
,1.782118475036597e-05
,1.0976838579724877e-05
,2.7024792608774496e-08
,-6.1245821687548684e-06
,-6.468812736345639e-06
,-5.7544570656252815e-06
,-6.621740664321987e-06
,1.7043336208397934e-05
,-4.172622608827328e-06
,-8.183112609431375e-06
,-2.120262236380612e-05
,-1.0749269263277573e-05
,5.4804624975099825e-06
,-6.631811828541925e-06
,-4.2115536255790955e-06
,-6.427515821207534e-06
,-4.572054407339546e-06
,-7.197423052752825e-06
,-6.766880828685569e-06
,-6.300410827703654e-06
,-5.384951523714682e-07
,-2.8931916668827766e-06
,-4.339600154827729e-06
,-9.613208055584467e-06
,2.1103824606064456e-06
,4.426556251399939e-06
,8.702068643020703e-06
,7.668061778493694e-06
,-1.6730683347960338e-07
,-1.116434227894143e-05
,1.789769048429464e-08
,5.503211079388648e-06
,7.605997432884924e-06
,1.476971005999717e-05
,2.522787364472367e-05
,3.6471146614860305e-05
,4.1724854850973356e-05
,4.832879558761487e-05
,4.567567944668218e-05
,3.723722896263761e-05
,4.653555731426283e-05
,5.238185668731584e-05
,6.54408230654412e-05
,5.890915354190607e-05
,4.158536016323064e-05
,4.2258834153566086e-05
,4.579936086164159e-05
,4.397467930497792e-05
,4.500158772132842e-05
,2.1087965853531428e-05
,1.1459683059299921e-05
,1.4066654152611159e-05
,8.025393064301587e-06
,-1.073390071087677e-05
,-4.671688845995027e-06
,-3.451310844279263e-06
,-8.188743999863047e-06
,-8.33478973058469e-06
,-1.2352590668500796e-05
,-1.8379208171983064e-05
,-1.6962700907743898e-05
,-1.5177884952187927e-05
,-1.1224868905352515e-05
,-1.1204108938352803e-05
,-1.138711653535044e-05
,-1.1940391746182964e-05
,-1.0941504798429195e-05
,-1.033978869921536e-05
,-1.4585613385547656e-05
,-1.4409860093176636e-05
,-1.4822881829252997e-05
,-1.4592139238101086e-05
,-1.7505985721331954e-05
,-2.2330791321231e-05
,-2.1348600628415757e-05
,-2.0723867574487218e-05
,-2.1318940677955982e-05
,4.7021256194048954e-06
,1.643274832565138e-05
,-1.5040076394644263e-05
,-5.898285814702162e-06
,-4.036580552674595e-06
,-6.975159314118303e-06
,-2.18493950016182e-05
,-2.459396747759788e-05
,-2.049287822176159e-05
,-2.1200219485386836e-05
,-9.595070584594597e-06
,-8.525426067871011e-06
,-1.2938531191881714e-05
,-1.159478229781007e-05
,-1.1390047998826567e-05
,-1.1243623888989445e-05
,-4.287700353034516e-06
,-4.218079184684725e-06
,8.151010256258063e-07
,1.4963320021815033e-06
,1.4639320819112402e-05
,1.0345806821472398e-05
,6.559715852221699e-06
,1.0812917295957902e-05
,2.2095812257528515e-05
,2.8049070989375184e-05
,2.814190330820098e-05
,2.66467869068211e-05
,2.8862233431094925e-05
,3.745060097562725e-05
,3.425295935742712e-05
,3.695012977603352e-05
,3.6190311076631675e-05
,3.692109924498793e-05
,3.6781646295993474e-05
,3.168587627029333e-05
,4.1901222383757314e-05
,1.1947794505302085e-05
,1.6807183424402647e-05
,1.1085870969944736e-05
,1.4147827415224019e-05
,4.930202618795167e-06
,5.255605015133697e-06
,1.10217937074682e-05
,6.658921328979745e-06
,1.3153277473062582e-05
,1.6009851229420236e-05
,8.666768514447052e-06
,2.6322547101473418e-05
,2.3429142477025558e-05
,2.1236014537698673e-05
,6.817989303201502e-05
,6.672091026017202e-05
,3.432204482021881e-05
,2.3527246157966633e-05
,2.108444833497183e-05
,-2.293509286301461e-05
,-2.7255773750476487e-05
,-5.613772620468007e-05
,-5.468112700782343e-05
,-4.403697044149315e-05
,-3.855924693773823e-05
,-3.0058433249553122e-05
,-2.1047581023556958e-05
,-2.217438551189894e-05
,-8.564861450978532e-06
,-3.866968074840658e-07
,-1.5752403450023538e-06
,-2.640010245625659e-06
,5.51724775267126e-06
,-2.2830080433568893e-05
,-2.3936185674292624e-05
,-3.3779828543199533e-05
,-9.446999137950734e-06
,1.2720869878419229e-05
,7.3424880966064845e-06
,5.553528141898419e-06
,1.600610821120454e-05
,9.820429805002342e-06
,2.113546283849725e-05
,2.5330633038146144e-06
,-1.6972458891378347e-07
,-4.728474474591333e-06
,-1.3376332357776461e-05
,-2.1740869622060955e-05
,-4.969387954541302e-06
,-3.1963180114973875e-06
,-7.260850558832447e-06
,-6.771706434512897e-06
,-7.514236893923705e-06
,5.4065831276666475e-06
,1.2043400189744456e-05
,1.8672434369297973e-05
,-1.0145070026182522e-05
,-9.337482983348105e-06
,-1.7058753483986428e-05
,-1.2069827165240473e-05
,-2.008465487970268e-05
,-3.322823240353726e-05
,-3.6941962674453124e-05
,-3.3612643411921346e-05
,-2.9155902233392104e-05
,-2.834193058776578e-05
,-2.8076947946929764e-05
,-3.072778308463392e-05
,-1.5853360482510703e-05
,-1.2088456879772245e-05
,-1.1972776410051692e-05
,-1.1973184359627423e-05
,-4.4522290834218004e-06
,-1.4090614993726201e-05
,-1.4356823424914714e-05
,-1.8821336509536865e-05
,-2.2907516226495337e-05
,-2.3140609683409006e-05
,-1.945444004947435e-05
,-1.6823011051853827e-05
,4.523972937914215e-06
,1.6735810294621384e-05
,2.3457869667105646e-05
,1.9622073822967267e-05
,1.912334457429797e-05
,1.6899889463462785e-05
,2.3436056361748768e-05
,-1.760740895645035e-05
,-2.199760309796196e-05
,-9.537118282764965e-06
,5.352813583711386e-09
,2.208950549913334e-06
,3.391209253996653e-06
,-2.8206973669901786e-05
,-2.5604524835605776e-05
,-1.2421622947482849e-05
,-1.3694775710596854e-05
,-1.4678858047184505e-05
,-1.3704126954817298e-05
,-2.9204574969805423e-05
,-2.824807391434574e-05
,-2.5642337919376074e-05
,-2.6132290158979532e-05
,-2.6865765427519152e-05
,-2.6609701116434473e-05
,-3.0134270306641016e-05
,-2.730833619257739e-05
,-1.573894149044896e-05
,-1.2604113706649699e-05
,-1.2562164695200714e-05
,-1.3457265913348188e-05
,-1.3198943907666258e-05
,-1.3714333306815476e-05
,-1.576439006100551e-05
,-9.104112667401114e-06
,-9.876536190647968e-06
,-8.467029991542844e-06
,-3.299864209852684e-06
,-1.5506138654356627e-06
,3.909184857412292e-06
,4.400588816515222e-06
,4.36922956039864e-06
,1.4161469295381355e-06
,2.437525305249324e-06
,1.559543104542772e-06
,-2.3874109771215193e-06
,5.605398793329621e-06
,6.071573590268488e-06
,5.549008566754306e-06
,6.598693450965604e-06
,6.466521308619099e-06
,-1.1881928795512592e-06
,6.049768090202954e-06
,3.22735420210534e-06
,-1.6140351363151908e-06
,-6.881733538159441e-06
,-1.0048300530887847e-05
,-7.62426064003883e-06
,-9.696399073437028e-06
,-2.9161461496283853e-06
,-1.2819575386036538e-06
,-1.294002174533678e-06
,-1.1185981925278045e-05
,-3.225529715059927e-06
,-2.2699171012047475e-06
,-5.765091670464857e-06
,7.932368433446636e-07
,5.162894724922253e-06
,8.949679074363739e-06
,7.125775945036964e-06
,2.918332879210115e-06
,-2.6525149791283756e-07
,-1.625174872624498e-07
,1.2791172684360563e-06
,2.9056154866576697e-06
,1.9003008615483627e-06
,3.0046941581260618e-06
,2.708849202063326e-06
,1.99233567441627e-06
,1.684249117802193e-06
,1.9617147204853688e-06
,7.1805287996224905e-06
,-3.5662517805453893e-06
,-2.691498275487919e-08
,5.085736001732672e-06
,-5.416144446141256e-06
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,-7.177757701155269e-05
,-8.5333069365921e-05
,-6.480147945469462e-05
,-4.06975895662105e-05
,-1.6617451039278745e-05
,-2.6366434285866964e-05
,-3.396382270732664e-05
,-2.8092480848960185e-05
,-2.9719377071987754e-05
,-3.174364362581425e-05
,-3.6519029504236626e-05
,-3.429519111549738e-05
,-3.317074708189746e-05
,-3.32039743928196e-05
,-3.273877343419381e-05
,-3.522426365041285e-05
,-3.3922462847288685e-05
,-3.382715235365211e-05
,-2.7242940979003654e-05
,-1.8056592516440762e-05
,-1.6389359455254395e-05
,-1.5994344673263922e-05
,-1.6070849020492877e-05
,-8.123958502035473e-06
,-8.302656827519001e-06
,-1.0898269413187394e-05
,-2.8770591186551594e-05
,-1.8696980800881435e-05
,-1.4435065367035747e-05
,-8.48903968656963e-06
,-5.856700343225165e-06
,-5.84827350742274e-06
,-4.1674492736160585e-06
,-2.006283125225628e-06
,-1.270603031676694e-06
,-1.2540342709737874e-06
,-3.4545737566859696e-07
,-1.7133577786835153e-07
,-2.021740922857999e-07
,2.108095485434919e-06
,2.046915890552639e-06
,5.014965720960976e-07
,2.0913224792017193e-06
,9.840370688661951e-06
,1.3574588703578154e-05
,1.8534948171920104e-05
,7.981381739570823e-06
,9.042321651329282e-06
,5.8681576609313976e-06
,5.401559526005355e-06
,7.106418509937196e-06
,6.811706788397207e-06
,5.728418460603498e-06
,3.7992653121889554e-06
,4.3541583198293535e-06
,3.526425589599315e-06
,4.217590668888845e-06
,6.196364255486635e-06
,6.483465731100117e-06
,6.249350652754703e-06
,5.880498119087729e-06
,5.832798767971738e-06
,-1.417395229492961e-06
,-3.9876224448667665e-06
,-5.982365439499812e-06
,1.3655210910181937e-05
,1.3065831774684845e-05
,9.26373249402571e-06
,1.2330286530084399e-05
,1.2759763777003809e-05
,1.4202649975279793e-05
,1.2668632313757667e-05
,2.3878250879852826e-05
,1.1867574140291025e-05
,-1.2074247815268342e-06
,-9.512807445075893e-07
,-5.6296396972561146e-06
,-5.820549425788592e-06
,-5.669202528173836e-06
,-1.1808799283277095e-06
,-2.7248976779450083e-06
,-3.540490861940226e-06
,-4.051714636051487e-06
,-1.0831395415086045e-05
,-1.4695792756384605e-05
,-5.608109839951392e-06
,-4.420620523594612e-06
,-5.8759962779873195e-06
,-5.98968247485428e-06
,-6.290916058422364e-06
,-4.859919580907836e-06
,-1.7008395457704246e-06
,-3.3764827382915246e-06
,-7.714908219196861e-07
,-2.0509466126348823e-06
,4.116050908704221e-06
,6.66759405397663e-06
,1.2680440837953175e-05
,6.628976257019076e-06
,6.562374017579392e-06
,9.196995061744068e-06
,7.158630501386235e-06
,1.4733173167286531e-05
,1.329351776822192e-05
,2.100041520267802e-05
,1.905064665611299e-05
,1.939458688945698e-05
,7.35899636604424e-07
,4.577830166537976e-06
,-4.85156131030521e-06
,-1.0226190501467628e-05
,-6.477164272830652e-06
,-9.333464723370904e-06
,-9.679672654035767e-06
,-8.027893868410128e-06
,-1.0138433544363745e-05
,-1.452524241675674e-05
,-9.989978032660004e-06
,-8.556862404132005e-06
,-6.627427123364264e-06
,-6.852039944910194e-06
,-7.018372830975279e-06
,-4.038220488376622e-06
,-3.811744220985825e-06
,-4.45899034387516e-06
,-1.3855073140507826e-06
,-1.8100809698714831e-06
,-6.344850511709432e-07
,1.906857749940228e-06
,8.704986106794795e-07
,-1.5324418934527168e-06
,1.7190183199786492e-07
,2.5750991010647084e-06
,-7.412964360537457e-06
,9.512799610721567e-06
,4.010701943155093e-06
,-2.5648520635555122e-06
,-3.1405024958618883e-06
,-8.968245758115548e-06
,-1.0607200392392464e-05
,-9.992820241630248e-06
,-2.3206305808297113e-05
,-1.786640257380478e-05
,-1.909948649728135e-05
,-1.869408148056545e-05
,-1.2099681848335808e-05
,-1.3387925342775353e-05
,-1.3064935738866321e-05
,-7.286793685107284e-06
,-4.840520566708188e-06
,-5.8126446359774085e-06
,-7.747499005985606e-06
,-6.3284282518683455e-06
,-2.447604831249682e-05
,-2.172776184699212e-05
,-2.847959953200413e-05
,-2.7835299084373e-05
,-2.752328370859781e-05
,-2.1347815706556443e-05
,-2.9225948718465874e-05
,-8.823316953565607e-06
,-1.2196939048020847e-05
,-1.0259374934596751e-05
,-6.665369440799835e-06
,-1.2059339258367382e-05
,-1.3084256668845617e-05
