,Time,Last Trade,Volume,MA1,MA2,MA3,EMA1,EMA2,EMA3,MEI RSI,Beta Diff
0,2020/09/24 09:30,14.2,40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020/09/24 09:31,14.08,78000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020/09/24 09:32,14.06,18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020/09/24 09:33,14.04,36000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020/09/24 09:34,14.18,2000,14.112,0.0,0.0,14.113838862559241,0.0,0.0,0.0,0.0
5,2020/09/24 09:35,14.14,23000,14.1,0.0,0.0,14.123398496240602,0.0,0.0,0.0,0.0
6,2020/09/24 09:36,14.1,4000,14.104,0.0,0.0,14.115114133074309,0.0,0.0,0.0,0.0
7,2020/09/24 09:37,14.12,18000,14.116,14.115,0.0,14.11680888183981,14.115725172952468,0.0,0.0,0.0
8,2020/09/24 09:38,14.12,29000,14.132,14.105,0.0,14.117900996296491,14.116785586934796,0.0,0.0,0.0
9,2020/09/24 09:39,14.12,15000,14.12,14.110000000000001,0.0,14.118613011632917,14.117562871162063,0.0,0.0,0.0
10,2020/09/24 09:40,14.08,92000,14.107999999999999,14.1125,0.0,14.105591465399575,14.108654231308645,0.0,0.0,0.0
11,2020/09/24 09:41,14.02,273000,14.091999999999999,14.11,0.0,14.076839374602965,14.08793803300329,0.0,0.0,0.0
12,2020/09/24 09:42,14.04,75000,14.075999999999999,14.092499999999998,14.100000000000001,14.064496160783696,14.076862986122121,14.085931273646494,0.0,0.0
13,2020/09/24 09:43,14.08,82000,14.067999999999998,14.084999999999997,14.090769230769233,14.069681870773312,14.077581398938905,14.084973256309956,0.0,0.0
14,2020/09/24 09:44,14.12,95000,14.067999999999998,14.087499999999999,14.093846153846156,14.086492971324184,14.087230243591346,14.090527115222418,0.0,0.0
15,2020/09/24 09:45,14.1,10000,14.071999999999997,14.084999999999997,14.096923076923078,14.091002179209346,14.090119789708986,14.092005918601464,0.0,0.0
16,2020/09/24 09:46,14.1,6000,14.087999999999997,14.082499999999996,14.101538461538464,14.094004500039457,14.092346451772624,14.093237545883454,0.0,0.0
17,2020/09/24 09:47,14.12,27000,14.103999999999996,14.082499999999996,14.096923076923078,14.102675533856825,14.098559087120254,14.097315057498536,0.0,0.0
18,2020/09/24 09:48,14.12,1000,14.111999999999998,14.087499999999997,14.095384615384615,14.108452962061913,14.103364282114946,14.100738788670677,0.0,0.0
19,2020/09/24 09:49,14.14,16000,14.115999999999996,14.102499999999997,14.098461538461539,14.118971804692055,14.111559337923758,14.10661687260992,0.0,-0.023809523809523947
20,2020/09/24 09:50,14.08,141000,14.111999999999998,14.107499999999998,14.095384615384615,14.105978598174984,14.104510168159791,14.10265901702069,43.11415798461566,-0.023809523809523725
21,2020/09/24 09:51,14.12,301000,14.116,14.112499999999999,14.095384615384615,14.110653023553848,14.10796607394374,14.105222601797053,51.06268724818748,0.023809523809523503
22,2020/09/24 09:52,14.1,2000,14.111999999999998,14.109999999999998,14.093846153846155,14.107101699262568,14.106190351860901,14.104454347713592,47.402373033430585,0.02380952380952328
23,2020/09/24 09:53,14.1,144000,14.107999999999995,14.109999999999998,14.095384615384614,14.104734325545488,14.104811406193651,14.103801874701588,47.402373033430585,-2.220446049250313e-16
24,2020/09/24 09:54,14.04,91000,14.087999999999997,14.1025,14.096923076923074,14.083155362457466,14.090381916490108,14.094489910068877,37.54035631055883,0.0
25,2020/09/24 09:55,13.98,227000,14.067999999999998,14.084999999999999,14.092307692307688,14.048769333798372,14.065816910554105,14.077831505526616,30.521882799686637,-2.220446049250313e-16
26,2020/09/24 09:56,13.98,29000,14.039999999999997,14.067499999999999,14.084615384615379,14.025845819056709,14.046724910989658,14.063634452676284,30.521882799686637,-0.03333333333333344
27,2020/09/24 09:57,13.98,5000,14.016,14.0475,14.073846153846148,14.010563700051307,14.031884108948761,14.051525009444937,30.521882799686637,-0.03333333333333344
28,2020/09/24 09:58,13.98,22000,13.992,14.035,14.064615384615378,14.000375720337281,14.020346419644408,14.041188873678983,30.52188279968665,-0.03333333333333344
29,2020/09/24 09:59,13.98,14000,13.98,14.0175,14.05538461538461,13.993583778137564,14.01137577893081,14.032361019253564,30.521882799686637,2.220446049250313e-16
30,2020/09/24 10:00,13.98,0,13.98,14.002500000000001,14.044615384615376,13.989055836349278,14.004400499029535,14.024817453652453,30.521882799686637,0.050000000000000044
31,2020/09/24 10:01,13.96,34000,13.976000000000003,13.985000000000003,14.032307692307684,13.979370535117402,13.994530546845377,14.015490606846894,27.408049796262915,-0.050000000000000044
32,2020/09/24 10:02,13.96,18000,13.972,13.975000000000005,14.01846153846153,13.97291368010105,13.98685517185431,14.007514108926863,27.408049796262915,-0.1333333333333333
33,2020/09/24 10:03,13.92,9000,13.959999999999999,13.967500000000005,14.006153846153836,13.955275768564476,13.971995575685213,13.994945551559805,21.93950065588372,-0.33333333333333326
34,2020/09/24 10:04,13.96,17000,13.955999999999998,13.965000000000005,13.993846153846144,13.956850513457793,13.96932948872345,13.989930572042901,36.043555561355994,-0.1333333333333333
35,2020/09/24 10:05,13.98,5000,13.955999999999998,13.965000000000005,13.984615384615374,13.964567012504792,13.971700992592126,13.988506379217892,41.84985178797744,-0.050000000000000044
36,2020/09/24 10:06,13.96,7000,13.955999999999994,13.962500000000004,13.973846153846145,13.963044674538535,13.969100533946145,13.984420416630352,38.03351227457877,-0.16666666666666652
37,2020/09/24 10:07,13.94,4000,13.951999999999993,13.957500000000003,13.966153846153837,13.955363114795944,13.96263328812489,13.978056456312194,34.551096597894414,-0.1904761904761907
38,2020/09/24 10:08,13.98,37000,13.963999999999993,13.957500000000003,13.966153846153837,13.963575410978015,13.966492771174911,13.978334787178394,45.568097387810845,-0.1904761904761907
39,2020/09/24 10:09,13.98,3000,13.967999999999995,13.960000000000004,13.966153846153837,13.969050274480477,13.969494506879043,13.978573175234509,45.568097387810845,-0.16666666666666674
40,2020/09/24 10:10,13.98,16000,13.967999999999995,13.962500000000006,13.966153846153837,13.972700183207046,13.971829139121855,13.978777374826223,45.568097387810845,-0.3333333333333335
41,2020/09/24 10:11,13.98,12000,13.971999999999998,13.970000000000006,13.966153846153837,13.97513345556917,13.97364493329867,13.97895230540175,45.568097387810845,-0.2999999999999996
42,2020/09/24 10:12,13.98,4000,13.979999999999999,13.972500000000007,13.966153846153837,13.976755637089582,13.975057198965692,13.979102174211027,45.568097387810845,-0.2999999999999996
43,2020/09/24 10:13,13.98,5000,13.979999999999999,13.972500000000007,13.966153846153837,13.977837091412376,13.976155616510075,13.97923058055972,45.56809738781085,-0.2500000000000002
44,2020/09/24 10:14,13.96,2000,13.975999999999996,13.972500000000007,13.966153846153837,13.971891394204107,13.972565435491365,13.976480683537849,39.50641962548562,-0.25
45,2020/09/24 10:15,13.98,21000,13.975999999999996,13.977500000000008,13.967692307692298,13.9745942628242,13.974217576692116,13.976983861989693,47.26055219849171,-0.08333333333333326
46,2020/09/24 10:16,14.04,98000,13.987999999999996,13.985000000000008,13.976923076923068,13.996396175331533,13.988836001403035,13.98599259673448,62.99041910638646,0.0
47,2020/09/24 10:17,14.02,2000,13.995999999999995,13.990000000000007,13.981538461538452,14.004264116915452,13.995761374373835,13.990853770888144,56.754063510032864,-0.04999999999999982
48,2020/09/24 10:18,14.04,43000,14.007999999999996,13.997500000000008,13.986153846153837,14.016176077971659,14.005592224175999,13.997878343977733,61.01955304674089,2.220446049250313e-16
49,2020/09/24 10:19,14.04,18000,14.023999999999996,14.005000000000008,13.992307692307682,14.024117385326894,14.01323842326356,14.003898429006703,61.01955304674089,2.220446049250313e-16
50,2020/09/24 10:20,14.0,12000,14.027999999999995,14.007500000000007,13.996923076923066,14.01607825687619,14.010296543442545,14.003341295955957,49.17036943316174,0.0
51,2020/09/24 10:21,13.98,22000,14.015999999999996,14.007500000000007,13.996923076923066,14.004052171242408,14.003563964020637,14.000005723724845,44.40509508001652,-0.033333333333333215
52,2020/09/24 10:22,13.96,6000,14.004,14.007500000000007,13.995384615384607,13.989368114154782,13.99388306723223,13.994289002377844,40.10883843517778,-0.03333333333333299
