,Time,Last Trade,Volume,MA1,MA2,MA3,EMA1,EMA2,EMA3,MEI RSI,Beta Diff
0,2020/09/24 09:30,52.75,64000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020/09/24 09:31,52.4,88000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020/09/24 09:32,52.5,93000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020/09/24 09:33,52.55,41000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020/09/24 09:34,52.45,129000,52.529999999999994,0.0,0.0,52.501184834123215,0.0,0.0,0.0,0.0
5,2020/09/24 09:35,52.3,26000,52.44,0.0,0.0,52.427669172932326,0.0,0.0,0.0,0.0
6,2020/09/24 09:36,52.35,28000,52.43000000000001,0.0,0.0,52.40016998542983,0.0,0.0,0.0,0.0
7,2020/09/24 09:37,52.4,100000,52.410000000000004,52.4625,0.0,52.40011102299762,52.417386593823494,0.0,0.0,0.0
8,2020/09/24 09:38,52.425,7000,52.385000000000005,52.421875,0.0,52.408628918679256,52.41927517604516,0.0,0.0,0.0
9,2020/09/24 09:39,52.35,100000,52.36500000000001,52.415625000000006,0.0,52.388741059887984,52.40252359478015,0.0,0.0,0.0
10,2020/09/24 09:40,52.3,126000,52.36500000000001,52.39062500000001,0.0,52.358814727668346,52.378208473115635,0.0,0.0,0.0
11,2020/09/24 09:41,52.3,127000,52.355000000000004,52.35937500000001,0.0,52.339057542974714,52.35993317802473,0.0,0.0,0.0
12,2020/09/24 09:42,52.35,45000,52.34500000000001,52.34687500000001,52.41730769230769,52.342723867070255,52.35763833183663,52.37481689506917,0.0,0.0
13,2020/09/24 09:43,52.35,32000,52.33000000000002,52.35312500000001,52.38653846153846,52.345157581371154,52.35588906463416,52.37080847847397,0.0,0.0
14,2020/09/24 09:44,52.5,27000,52.360000000000014,52.37187500000001,52.39423076923077,52.39688985975897,52.38866958999992,52.3912931541147,0.0,0.0
15,2020/09/24 09:45,52.35,45000,52.37000000000002,52.365625000000016,52.38269230769231,52.38123607457542,52.37991941810319,52.38484691759118,0.0,0.0
16,2020/09/24 09:46,52.35,23000,52.38000000000002,52.35625000000002,52.3673076923077,52.370813471199476,52.37317660278912,52.37947814383733,0.0,0.0
17,2020/09/24 09:47,52.35,32000,52.38000000000002,52.35625000000002,52.35961538461539,52.36387094988227,52.36796975625566,52.374986871349236,0.0,0.0
18,2020/09/24 09:48,52.35,13000,52.38000000000002,52.36250000000002,52.36346153846155,52.35924521328416,52.36394249382986,52.37121572093406,0.0,0.0
19,2020/09/24 09:49,52.5,53000,52.38000000000002,52.38750000000002,52.37500000000001,52.40617758943336,52.39437724222951,52.39049696001898,0.0,0.05714285714285716
20,2020/09/24 09:50,52.4,6000,52.39000000000001,52.39375000000001,52.37500000000001,52.4041179800332,52.395633154953714,52.39191003586957,46.826583070685736,0.05714285714285716
21,2020/09/24 09:51,52.2,163000,52.36,52.37500000000001,52.357692307692325,52.336069558195156,52.35198582819696,52.363539230882736,34.80007829478869,2.220446049250313e-16
