time,value
2020-03-03,6.188041605949401
2020-03-04,6.126281747817993
2020-03-05,6.044285545349121
2020-03-06,5.964091515541076
2020-03-09,5.896617827415466
2020-03-10,5.8404086661338805
2020-03-11,5.7912679338455195
2020-03-12,5.748229846954345
2020-03-13,5.705554292201995
2020-03-16,5.65233598947525
2020-03-17,5.583517432212829
2020-03-18,5.5045026111602775
2020-03-19,5.418414622545241
2020-03-20,5.325445536375045
2020-03-23,5.235735006332397
2020-03-24,5.155554497241973
2020-03-25,5.092915918827056
2020-03-26,5.059547798633575
2020-03-27,5.064441792964935
2020-03-30,5.106109611988067
2020-03-31,5.161664218902588
2020-04-01,5.211889388561248
2020-04-02,5.246607685089111
2020-04-03,5.262397545576095
2020-04-06,5.259753739833831
2020-04-07,5.247020003795623
2020-04-08,5.237099587917327
2020-04-09,5.2343029475212095
2020-04-14,5.249892966747283
2020-04-15,5.290962715148925
2020-04-16,5.3516861534118645
2020-04-17,5.416935430765151
2020-04-20,5.476123193502426
2020-04-21,5.512632732391357
2020-04-22,5.512335023880004
2020-04-23,5.480157548189163
2020-04-24,5.425923043489456
2020-04-27,5.359453047513961
2020-04-28,5.294986581802368
2020-04-29,5.247374954223632
2020-05-04,5.227427093982696
2020-05-05,5.227520664930343
2020-05-06,5.234687972068786
2020-05-07,5.239512341022491
2020-05-08,5.236438336372375
2020-05-11,5.225744017362594
2020-05-12,5.214312629699706
2020-05-13,5.203083863258361
2020-05-14,5.190727190971374
2020-05-15,5.175902166366576
2020-05-18,5.158977197408675
2020-05-19,5.143071842193603
2020-05-20,5.131886165142059
2020-05-21,5.125788258314132
2020-05-22,5.123120254278183
2020-05-25,5.116405764818191
2020-05-26,5.099656817913055
2020-05-27,5.074951055049896
2020-05-28,5.04699444413185
2020-05-29,5.021137461662292
2020-06-01,5.000003600716591
2020-06-02,4.986172949075698
2020-06-03,4.987004346847534
2020-06-04,5.003341448903083
2020-06-05,5.032234432697296
2020-06-08,5.073947110176086
2020-06-09,5.121861374378204
2020-06-10,5.167446979284286
2020-06-11,5.201010075807571
2020-06-12,5.213999315500259
2020-06-15,5.2049727833271024
2020-06-16,5.176098848581313
2020-06-17,5.134971163272857
2020-06-18,5.090877954959868
2020-06-19,5.0545200502872465
2020-06-22,5.034085570573806
2020-06-23,5.030305234789847
2020-06-24,5.041529862880706
2020-06-26,5.062396057844161
2020-06-29,5.086179631948471
2020-06-30,5.102091178894042
2020-07-02,5.101141948699951
2020-07-03,5.08564689040184
2020-07-06,5.063794567584991
2020-07-07,5.04503362417221
2020-07-08,5.033747173547744
2020-07-09,5.02901460647583
2020-07-10,5.027002041339873
2020-07-13,5.025594307184218
2020-07-14,5.025039736628532
2020-07-15,5.023572517633437
2020-07-16,5.019137406349182
2020-07-17,5.01127570927143
2020-07-20,5.002303323149681
2020-07-21,4.99422245144844
2020-07-22,4.988146152496337
2020-07-23,4.983312274813652
2020-07-24,4.978465539813041
2020-07-27,4.971957304477691
2020-07-28,4.964681547284125
2020-07-29,4.957770249247551
2020-07-30,4.952428049445151
2020-07-31,4.949628913402557
2020-08-03,4.949358404278755
2020-08-04,4.952212002277373
2020-08-05,4.958001996874809
2020-08-06,4.965408980846404
2020-08-07,4.972404941320419
2020-08-10,4.977050760984421
2020-08-11,4.979116303324699
2020-08-12,4.979670842289924
2020-08-13,4.978082821369171
2020-08-14,4.974614378213881
2020-08-17,4.970904299616813
2020-08-18,4.969438470602035
2020-08-19,4.970436223745345
2020-08-20,4.97179704606533
2020-08-21,4.972315066456794
2020-08-24,4.970385584235191
2020-08-25,4.966818705201148
2020-08-26,4.963098928332328
2020-08-27,4.961750615835189
2020-08-28,4.962794585824012
2020-08-31,4.964657696485519
2020-09-01,4.967256770133972
2020-09-02,4.968689839839935
2020-09-03,4.966280435323714
2020-09-04,4.959056802392006
2020-09-07,4.9482042151689525
2020-09-08,4.934810965061187
2020-09-09,4.922645636200905
2020-09-10,4.914819889068603
2020-09-11,4.914357752203941
2020-09-14,4.920528095960616
2020-09-15,4.9304697722196575
2020-09-16,4.939359486103057
2020-09-17,4.946144706606864
2020-09-18,4.947190319299697
2020-09-21,4.941464579701423
2020-09-22,4.9280706346034995
2020-09-23,4.9075003790855405
2020-09-24,4.882569376230239
2020-09-25,4.857433730363845
2020-09-28,4.8330557501316065
2020-09-29,4.809284369945526
2020-09-30,4.7862251019477835
2020-10-05,4.765676391124725
2020-10-06,4.750021611452102
2020-10-07,4.738400617837906
2020-10-08,4.730611041784286
2020-10-09,4.724522169828414
2020-10-12,4.71903787612915
2020-10-14,4.714091252088546
2020-10-15,4.7090584492683405
2020-10-16,4.70531548500061
2020-10-19,4.702584489583969
2020-10-20,4.700766395330429
2020-10-21,4.69908009648323
2020-10-22,4.69727842926979
2020-10-23,4.6957670783996575
2020-10-27,4.696301020383834
2020-10-28,4.700324823856353
2020-10-29,4.706466009616851
2020-10-30,4.712122155427932
2020-11-02,4.713760942220687
2020-11-03,4.709683750867843
2020-11-04,4.699948897361755
2020-11-05,4.686019335985183
2020-11-06,4.671044067144393
2020-11-09,4.657581412792205
2020-11-10,4.647245708703994
2020-11-11,4.642648475170135
2020-11-12,4.64592977643013
2020-11-13,4.656184924840926
2020-11-16,4.667780709266662
2020-11-17,4.674728336334228
2020-11-18,4.676587245464324
2020-11-19,4.6769004964828484
2020-11-20,4.67849177122116
2020-11-23,4.683172403573989
2020-11-24,4.69028802871704
2020-11-25,4.697736364603042
2020-11-26,4.706069865226745
2020-11-27,4.714432681798934
