time,value
2016-04-21,26.936489
2016-04-22,26.175032
2016-04-25,26.412990999999998
2016-04-26,26.841309000000003
2016-04-27,26.270215999999998
2016-04-28,25.603941
2016-04-29,24.93767
2016-05-03,24.652122
2016-05-04,24.318985
2016-05-05,24.366577
2016-05-06,23.271984
2016-05-09,23.462347
2016-05-10,23.414759
2016-05-11,23.605122
2016-05-12,23.938260999999997
2016-05-13,23.652712
2016-05-16,23.652712
2016-05-17,23.747894
2016-05-18,23.129210999999998
2016-05-19,23.081617
2016-05-20,23.176802
2016-05-23,22.653301000000003
2016-05-24,23.795485
2016-05-25,24.509348000000003
2016-05-26,24.509348000000003
2016-05-27,24.509348000000003
2016-05-30,24.842487
2016-05-31,24.842487
2016-06-01,24.271397
2016-06-02,24.890078
2016-06-03,24.890078
2016-06-06,24.271397
2016-06-07,23.652712
2016-06-08,23.7003
2016-06-10,23.843076999999997
2016-06-13,22.843666
2016-06-14,22.558117000000003
2016-06-15,22.748482
2016-06-16,22.082210999999997
2016-06-17,22.129801
2016-06-20,22.320168
2016-06-21,22.224981
2016-06-22,22.558117000000003
2016-06-23,22.796078
2016-06-24,21.987029999999997
2016-06-27,21.653893
2016-06-28,21.177982
2016-06-29,21.320753
2016-06-30,21.891848
2016-07-04,22.272575
2016-07-05,21.463526
2016-07-06,21.0828
2016-07-07,21.368347
2016-07-08,21.511116
2016-07-11,21.891848
2016-07-12,22.843666
2016-07-13,22.93885
2016-07-14,23.034031
2016-07-15,22.986437
2016-07-18,23.414759
2016-07-19,22.843666
2016-07-20,23.034031
2016-07-21,22.986437
2016-07-22,23.034031
2016-07-25,23.462347
2016-07-26,24.985262
2016-07-27,24.60453
2016-07-28,24.60453
2016-07-29,24.556938
2016-08-01,24.699710999999997
2016-08-02,24.699710999999997
2016-08-03,23.890667
2016-08-04,24.03344
2016-08-05,24.461761
2016-08-08,24.747304999999997
2016-08-09,25.175625
2016-08-10,26.032263
2016-08-11,26.079853
2016-08-12,26.746126
2016-08-15,26.222624
2016-08-16,26.412990999999998
2016-08-17,26.127443
2016-08-18,26.079853
2016-08-19,25.365988
2016-08-22,25.365988
2016-08-23,25.365988
2016-08-24,24.556938
2016-08-25,25.080442
2016-08-26,25.175625
2016-08-29,24.223804
2016-08-30,24.271397
2016-08-31,24.03344
2016-09-01,25.984671
2016-09-02,25.746714
2016-09-05,25.889488
2016-09-06,25.841894
2016-09-07,26.032263
2016-09-08,27.555173999999997
2016-09-09,28.031082
2016-09-12,26.984078999999998
2016-09-13,26.698532
2016-09-14,27.222034000000004
2016-09-15,28.697353000000003
2016-09-19,28.459402
2016-09-20,27.840716999999998
2016-09-21,28.221443
2016-09-22,28.221443
2016-09-23,27.793125
2016-09-26,27.079262
2016-09-27,27.507579999999997
2016-09-28,27.888308000000002
2016-09-29,28.41181
2016-09-30,27.793125
2016-10-03,28.602175
2016-10-04,28.840124
2016-10-05,29.125675
2016-10-06,30.220266
2016-10-07,29.696765999999997
2016-10-11,30.458221
2016-10-12,29.649174
2016-10-13,28.792538
2016-10-14,29.125675
2016-10-17,27.888308000000002
2016-10-18,28.649763
2016-10-19,28.554583
2016-10-20,28.602175
2016-10-21,28.602175
2016-10-24,29.125675
2016-10-25,29.934721000000003
2016-10-26,30.505812
2016-10-27,30.267853000000002
2016-10-28,30.363037
2016-10-31,30.315447
2016-11-01,30.981720000000003
2016-11-02,30.553403999999997
2016-11-03,30.553403999999997
2016-11-04,30.220266
2016-11-07,30.93413
2016-11-08,31.410041999999997
2016-11-09,30.696175
2016-11-10,31.124496
2016-11-11,31.552813
2016-11-14,31.219675
2016-11-15,31.457629999999998
2016-11-16,31.885944
2016-11-17,33.266090000000005
2016-11-18,34.217907000000004
2016-11-21,34.788998
2016-11-22,34.741409000000004
2016-11-23,34.931778
2016-11-24,35.598045
2016-11-25,35.217316
2016-11-28,35.69323
2016-11-29,35.788403
2016-11-30,36.645046
2016-12-01,35.69323
2016-12-02,34.027538
2016-12-05,34.884186
2016-12-06,36.169136
2016-12-07,36.169136
2016-12-08,35.835999
2016-12-09,33.313679
2016-12-12,32.837771999999994
2016-12-13,32.837771999999994
2016-12-14,32.885360999999996
2016-12-15,31.885944
2016-12-16,32.266682
2016-12-19,31.981129
2016-12-20,31.743170000000003
2016-12-21,32.266682
2016-12-22,31.885944
2016-12-23,31.505219
2016-12-28,31.647996999999997
2016-12-29,31.457629999999998
2016-12-30,32.171494
2017-01-03,31.743170000000003
2017-01-04,31.743170000000003
2017-01-05,32.552219
2017-01-06,32.361862
2017-01-09,33.741993
2017-01-10,34.122726
2017-01-11,34.50346
2017-01-12,33.741993
2017-01-13,33.789584999999995
2017-01-16,33.646812
2017-01-17,33.694408
2017-01-18,34.075134000000006
2017-01-19,34.027538
2017-01-20,33.694408
2017-01-23,33.97995
2017-01-24,33.884769
2017-01-25,34.693816999999996
2017-01-26,35.026951000000004
2017-01-27,35.360096
2017-02-01,34.408272
2017-02-02,33.837177000000004
2017-02-03,33.837177000000004
2017-02-06,33.694408
2017-02-07,33.075726
2017-02-08,32.504630999999996
2017-02-09,33.170906
2017-02-10,33.789584999999995
2017-02-13,33.694408
2017-02-14,36.02636
2017-02-15,35.788403
2017-02-16,35.502865
2017-02-17,35.074543
2017-02-20,34.836586
2017-02-21,34.075134000000006
2017-02-22,34.408272
2017-02-23,35.074543
2017-02-24,35.217316
2017-02-27,35.312504
2017-02-28,35.407681
2017-03-01,37.358913
2017-03-02,37.263729
2017-03-03,36.740231
2017-03-06,36.692634999999996
2017-03-07,36.597462
2017-03-08,36.835407000000004
2017-03-09,36.359505
2017-03-10,36.740231
2017-03-13,36.835407000000004
2017-03-14,37.59687
2017-03-15,37.501686
2017-03-16,38.072773
2017-03-17,38.501095
2017-03-20,39.595688
2017-03-21,39.452919
2017-03-22,39.310143
2017-03-23,39.690872
2017-03-24,39.595688
2017-03-27,39.214962
2017-03-28,40.595096999999996
2017-03-29,40.690281
2017-03-30,41.023415
2017-03-31,40.499916
2017-04-03,40.928238
2017-04-05,41.308968
2017-04-06,41.166187
2017-04-07,41.213776
2017-04-10,41.737286
2017-04-11,40.975821999999994
2017-04-12,41.404144
2017-04-13,41.166187
2017-04-18,41.308968
2017-04-19,40.309551
2017-04-20,40.261963
2017-04-21,40.214366999999996
2017-04-24,39.500504
2017-04-25,40.119186
2017-04-26,42.022822999999995
2017-04-27,40.928238
2017-04-28,41.213776
2017-05-02,41.213776
2017-05-04,40.404732
2017-05-05,38.548683000000004
2017-05-08,38.025185
2017-05-09,39.119774
2017-05-10,38.405914
2017-05-11,38.548683000000004
2017-05-12,38.596278999999996
2017-05-15,38.929417
2017-05-16,39.310143
2017-05-17,38.405914
2017-05-18,37.692043
2017-05-19,38.072773
2017-05-22,39.16737
2017-05-23,40.737869
2017-05-24,40.595096999999996
2017-05-25,40.83305
2017-05-26,40.880642
2017-05-29,41.594509
2017-05-31,42.879459000000004
2017-06-01,42.784286
2017-06-02,43.165012
2017-06-05,42.831866999999995
2017-06-06,42.118010999999996
2017-06-07,43.736107000000004
2017-06-08,45.16383
2017-06-09,44.830692
2017-06-12,45.068645000000004
2017-06-13,46.258423
2017-06-14,46.02047
2017-06-15,45.116234000000006
2017-06-16,44.783103999999994
2017-06-19,45.544556
2017-06-20,46.258423
2017-06-21,45.782515999999994
2017-06-22,45.639744
2017-06-23,44.878284
2017-06-26,45.782515999999994
2017-06-27,45.259009999999996
2017-06-28,44.783103999999994
2017-06-29,45.306602000000005
2017-06-30,45.116234000000006
2017-07-03,44.116825
2017-07-04,42.546333000000004
2017-07-05,43.069824
2017-07-06,43.831284000000004
2017-07-07,43.640915
2017-07-10,44.164421000000004
2017-07-11,44.354782
2017-07-12,44.354782
2017-07-13,45.116234000000006
2017-07-14,44.592739
2017-07-17,43.165012
2017-07-18,43.593334000000006
2017-07-19,44.069233000000004
2017-07-20,43.640915
2017-07-21,43.926468
2017-07-24,45.496964
2017-07-25,45.592155
2017-07-26,44.68792
2017-07-27,45.259009999999996
2017-07-28,45.639744
2017-07-31,46.02047
2017-08-01,45.401790999999996
2017-08-02,44.830692
2017-08-03,45.449379
2017-08-04,45.354195000000004
2017-08-07,45.211422
2017-08-08,46.306011
2017-08-09,46.258423
2017-08-10,45.449379
2017-08-11,43.783695
2017-08-14,44.116825
2017-08-15,43.831284000000004
2017-08-16,44.640335
2017-08-17,45.211422
2017-08-18,45.401790999999996
2017-08-21,45.021057
2017-08-22,45.830109
2017-08-23,45.830109
2017-08-24,45.544556
2017-08-25,44.878284
2017-08-28,44.307190000000006
2017-08-29,45.496964
2017-08-30,45.925282
2017-08-31,46.734328999999995
2017-09-01,48.542792999999996
2017-09-04,49.209061
2017-09-05,48.590378
2017-09-06,48.733154
2017-09-07,48.875927000000004
2017-09-08,48.733154
2017-09-11,49.018696000000006
2017-09-12,49.494609999999994
2017-09-13,50.684383000000004
2017-09-14,50.018112
2017-09-15,49.780155
2017-09-18,50.303653999999995
2017-09-19,49.87534
2017-09-20,50.303653999999995
2017-09-21,51.541019
2017-09-22,51.255466
2017-09-25,50.326515
2017-09-26,50.422287
2017-09-27,51.76305
2017-09-28,52.002468
2017-09-29,52.672852
2017-10-03,53.438999
2017-10-04,54.061501
2017-10-06,53.055927000000004
2017-10-09,51.332088
2017-10-10,51.76305
2017-10-11,50.949013
2017-10-12,51.619392
2017-10-13,50.805363
2017-10-16,51.044785
2017-10-17,50.565940999999995
2017-10-18,50.470172999999996
2017-10-19,49.225178
2017-10-20,50.613823
2017-10-23,50.422287
2017-10-24,50.757473
2017-10-25,50.853245
2017-10-26,50.374401
2017-10-27,49.368828
2017-10-30,49.60825
2017-10-31,50.853245
2017-11-01,52.96015500000001
2017-11-02,52.050354
2017-11-03,51.667286
2017-11-06,52.385551
2017-11-07,53.438999
2017-11-08,53.72630699999999
2017-11-09,54.109382999999994
2017-11-10,54.68399399999999
2017-11-13,54.061501
2017-11-14,53.869960999999996
2017-11-15,53.151699
2017-11-16,53.008049
2017-11-17,53.343235
2017-11-20,55.54591800000001
2017-11-21,55.737453
2017-11-22,56.072646999999996
2017-11-23,55.210728
2017-11-24,55.5938
2017-11-27,56.120529000000005
2017-11-28,55.928993000000006
2017-11-29,55.498034999999994
2017-11-30,53.774196999999994
2017-12-01,54.971306000000006
2017-12-04,55.210728
2017-12-05,53.630543
2017-12-06,52.194008000000004
2017-12-07,53.774196999999994
2017-12-08,55.067074
2017-12-11,56.120529000000005
2017-12-12,55.258614
2017-12-13,58.418980000000005
2017-12-14,58.179562
2017-12-15,59.233013
2017-12-18,59.280903
2017-12-19,59.472435
2017-12-20,60.094936
2017-12-21,60.430130000000005
2017-12-22,59.328793000000005
2017-12-27,59.041477
2017-12-28,59.376670999999995
2017-12-29,60.047054
2018-01-02,57.652832
2018-01-03,57.988026
2018-01-04,57.700714000000005
2018-01-05,56.790909
2018-01-08,57.509178000000006
2018-01-09,58.466866
2018-01-10,57.94014
2018-01-11,57.604946
2018-01-12,57.604946
2018-01-15,59.568211
2018-01-16,60.478016000000004
2018-01-17,60.95685600000001
2018-01-18,60.813202000000004
2018-01-19,61.196281000000006
2018-01-22,63.15953100000001
2018-01-23,64.21300500000001
2018-01-24,63.542614
2018-01-25,62.920109
2018-01-26,63.49474
2018-01-29,64.16510799999999
2018-01-30,64.021454
2018-01-31,66.367798
2018-02-01,66.846642
2018-02-02,65.505875
2018-02-05,66.272018
2018-02-06,62.153969
2018-02-07,62.249733
2018-02-08,64.117226
2018-02-09,60.23859399999999
2018-02-12,59.520329000000004
2018-02-13,61.770889000000004
2018-02-14,62.872238
2018-02-15,63.8778
2018-02-20,65.122795
2018-02-21,65.074921
2018-02-22,63.973583
2018-02-23,64.548187
2018-02-26,65.7453
2018-02-27,66.41568000000001
2018-02-28,65.601639
2018-03-01,65.36222099999999
2018-03-02,65.122795
2018-03-05,63.06377
2018-03-06,64.787605
2018-03-07,63.207423999999996
2018-03-08,65.505875
2018-03-09,66.272018
2018-03-12,68.426819
2018-03-13,67.612785
2018-03-14,67.038177
2018-03-15,67.421249
2018-03-16,66.846642
2018-03-19,68.47470899999999
2018-03-20,68.091637
2018-03-21,67.80432900000001
2018-03-22,67.80432900000001
2018-03-23,67.13967099999999
2018-03-26,69.06620799999999
2018-03-27,69.692329
2018-03-28,67.332336
2018-03-29,68.632729
2018-04-03,69.981316
2018-04-04,67.71764399999999
2018-04-06,67.910286
2018-04-09,69.258865
2018-04-10,70.511093
2018-04-11,70.318451
2018-04-12,68.247429
2018-04-13,68.29559300000001
2018-04-16,66.272736
2018-04-17,65.887428
2018-04-18,67.42865
2018-04-19,68.054771
2018-04-20,66.898849
2018-04-23,66.51355
2018-04-24,67.524979
2018-04-25,66.80252800000001
2018-04-26,64.538849
2018-04-27,65.020485
2018-04-30,66.8507
2018-05-02,68.34375
2018-05-03,66.995186
2018-05-04,66.176392
2018-05-07,65.694771
2018-05-08,65.935585
2018-05-09,65.405792
2018-05-10,65.935585
2018-05-11,66.94702099999999
2018-05-14,67.236
2018-05-15,65.742935
2018-05-16,64.68335
2018-05-17,64.587021
2018-05-18,64.587021
2018-05-21,66.465385
2018-05-23,65.935585
2018-05-24,66.128242
2018-05-25,65.887428
2018-05-28,67.813965
2018-05-29,67.13967099999999
2018-05-30,65.742935
2018-05-31,66.51355
2018-06-01,64.394363
2018-06-04,64.34620699999999
2018-06-05,62.756813
2018-06-06,63.479259
2018-06-07,62.564156000000004
2018-06-08,62.034363
2018-06-11,63.093956000000006
2018-06-12,63.720074
2018-06-13,63.093956000000006
2018-06-14,62.467831000000004
2018-06-15,61.986198
2018-06-19,59.818847999999996
2018-06-20,61.215584
2018-06-21,60.782112
2018-06-22,61.360073
2018-06-25,59.048229000000006
2018-06-26,58.325787
2018-06-27,57.507008
2018-06-28,56.929047
2018-06-29,58.518440000000005
2018-07-03,54.713535
2018-07-04,54.424553
2018-07-05,53.89476
2018-07-06,55.387825
2018-07-09,58.229457999999994
2018-07-10,59.096396999999996
2018-07-11,59.289047
2018-07-12,60.059662
2018-07-13,60.733952
2018-07-16,62.371502
2018-07-17,61.263743999999996
2018-07-18,60.733952
2018-07-19,60.10783000000001
2018-07-20,59.722522999999995
2018-07-23,59.963337
2018-07-24,60.155991
2018-07-25,62.323338
2018-07-26,61.745377000000005
2018-07-27,61.841705000000005
2018-07-30,61.263743999999996
2018-07-31,60.733952
2018-08-01,59.867012
2018-08-02,56.68822900000001
2018-08-03,55.098843
2018-08-06,54.087414
2018-08-07,55.098843
2018-08-08,57.555172
2018-08-09,58.181297
2018-08-10,57.218029
2018-08-13,55.724964
2018-08-14,53.70210600000001
2018-08-15,51.342102000000004
2018-08-16,51.823738
2018-08-17,51.534756
2018-08-20,52.931492000000006
2018-08-21,53.750263000000004
2018-08-22,54.7617
2018-08-23,54.280067
2018-08-24,53.991085
2018-08-27,56.59190400000001
2018-08-28,55.773129000000004
2018-08-29,56.013946999999995
2018-08-30,55.6768
2018-08-31,55.965782
2018-09-03,55.098843
2018-09-04,56.543743000000006
2018-09-05,54.665375
2018-09-06,52.064552
2018-09-07,50.089859000000004
2018-09-10,49.126591
2018-09-11,46.333115
2018-09-12,44.021275
2018-09-13,46.23679
2018-09-14,48.018833
2018-09-17,47.344547
2018-09-18,49.271084
2018-09-19,50.86047
2018-09-20,50.956799
2018-09-21,53.339317
2018-09-24,51.248539
2018-09-26,51.199913
2018-09-27,48.914635
2018-09-28,48.282539
2018-10-02,45.997261
2018-10-03,46.677979
2018-10-04,47.50457
2018-10-05,47.115589
2018-10-08,44.003723
2018-10-09,43.566116
2018-10-10,43.711987
2018-10-11,41.621196999999995
2018-10-12,44.392708
2018-10-15,43.323002
2018-10-16,43.663364
2018-10-18,44.100967
2018-10-19,44.344082
2018-10-22,45.900017
2018-10-23,42.253296
2018-10-24,41.864311
2018-10-25,41.280842
2018-10-26,41.134972
2018-10-29,40.648739
2018-10-30,39.627663
2018-10-31,41.23222
2018-11-01,42.545033000000004
2018-11-02,46.580738000000004
2018-11-05,45.267914000000005
2018-11-06,44.538574
2018-11-07,44.733067
2018-11-08,43.031265000000005
2018-11-09,41.718445
2018-11-12,41.572578
2018-11-13,42.885395
2018-11-14,43.177135
2018-11-15,45.656898
2018-11-16,44.976181
2018-11-19,45.60828
2018-11-20,43.809231
2018-11-21,45.46241
2018-11-22,46.094505
2018-11-23,45.365165999999995
2018-11-26,47.358703999999996
2018-11-27,47.844929
2018-11-28,49.109127
2018-11-29,47.164207
2018-11-30,46.726603999999995
2018-12-03,51.345779
2018-12-04,51.443027
2018-12-05,50.470566
2018-12-06,48.477028000000004
2018-12-07,47.407326
2018-12-10,48.039425
2018-12-11,49.206367
2018-12-12,49.011883000000005
2018-12-13,50.665062
2018-12-14,49.741226
2018-12-17,48.817387
2018-12-18,48.477028000000004
2018-12-19,49.303619
2018-12-20,47.261456
2018-12-21,46.969719
2018-12-24,46.483486
2018-12-27,46.532112
2018-12-28,47.212833
2018-12-31,48.428406
2019-01-02,46.045883
2019-01-03,46.434868
2019-01-04,47.261456
2019-01-07,46.823853
2019-01-08,46.677979
2019-01-09,48.428406
2019-01-10,48.088046999999996
2019-01-11,46.726603999999995
2019-01-14,45.024799
2019-01-15,45.851391
2019-01-16,46.386246
2019-01-17,46.191753000000006
2019-01-18,47.79631
2019-01-21,48.963257
2019-01-22,48.039425
2019-01-23,47.844929
2019-01-24,47.65044
2019-01-25,49.83847
2019-01-28,49.400864
2019-01-29,49.741226
2019-01-30,49.6926
2019-01-31,52.512730000000005
2019-02-01,53.582432
2019-02-04,53.144833
2019-02-08,52.609974
2019-02-11,53.38794300000001
2019-02-12,53.29069499999999
2019-02-13,54.068661
2019-02-14,52.755843999999996
2019-02-15,50.276077
2019-02-18,51.394397999999995
2019-02-19,51.637516
2019-02-20,53.193451
2019-02-21,55.38148100000001
2019-02-22,55.575974
2019-02-25,55.28423299999999
2019-02-26,54.409023
2019-02-27,54.311775
2019-02-28,54.21453100000001
2019-03-01,52.901714
2019-03-04,54.798007999999996
2019-03-05,53.631054000000006
2019-03-06,53.144833
2019-03-07,51.783386
2019-03-08,50.178829
2019-03-11,50.032963
2019-03-12,50.762306
2019-03-13,50.421946999999996
2019-03-14,50.130207
2019-03-15,51.443027
2019-03-18,52.318241
2019-03-19,52.512730000000005
2019-03-20,51.832008
2019-03-21,52.415485
2019-03-22,52.366856
2019-03-25,50.552654
2019-03-26,50.797816999999995
2019-03-27,51.484276
2019-03-28,51.141045
2019-03-29,52.415894
2019-04-01,55.553986
2019-04-02,57.809486
2019-04-03,59.574661
2019-04-04,60.114017000000004
2019-04-08,58.692074
2019-04-09,58.544975
2019-04-10,59.231434
2019-04-11,56.926894999999995
2019-04-12,57.07399399999999
2019-04-15,57.417225
2019-04-16,57.221092000000006
2019-04-17,57.858520999999996
2019-04-18,57.515289
2019-04-23,57.221092000000006
2019-04-24,57.515289
2019-04-25,56.975929
2019-04-26,57.711418
2019-04-29,59.329498
2019-04-30,57.515289
2019-05-02,58.201744
2019-05-03,58.790138
2019-05-06,56.19141
2019-05-07,55.946247
2019-05-08,54.671397999999996
2019-05-09,52.415894
2019-05-10,53.298481
2019-05-14,50.50362
2019-05-15,50.944916
2019-05-16,50.062325
2019-05-17,48.885544
2019-05-20,47.022304999999996
2019-05-21,46.875202
2019-05-22,47.316497999999996
2019-05-23,45.943584
2019-05-24,46.090683
2019-05-27,45.943584
2019-05-28,47.120369000000004
2019-05-29,46.630043
2019-05-30,45.992622
2019-05-31,46.482944
2019-06-03,45.453259
2019-06-04,45.110031
2019-06-05,46.041649
2019-06-06,45.894554
2019-06-10,49.179745000000004
2019-06-11,49.277805
2019-06-12,48.051990999999994
2019-06-13,47.708759
2019-06-14,47.561661
2019-06-17,47.267471
2019-06-18,48.248119
2019-06-19,50.50362
2019-06-20,51.141045
2019-06-21,50.160396999999996
2019-06-24,50.013298
2019-06-25,49.032641999999996
2019-06-26,49.424904
2019-06-27,51.337173
2019-06-28,51.631374
2019-07-02,53.53008995340967
2019-07-03,55.32561549065983
2019-07-04,56.09154657313656
2019-07-05,56.08665800244295
2019-07-08,55.83662328093099
2019-07-09,55.3371912142657
2019-07-10,54.954492886631364
2019-07-11,55.044821682501194
2019-07-12,55.4458934055947
2019-07-15,55.84131957894635
2019-07-16,55.98658385830593
2019-07-17,56.45720833031094
2019-07-18,57.00989235906267
2019-07-19,57.19889185991406
2019-07-22,57.40049657587695
2019-07-23,57.275859975582236
2019-07-24,56.98114532272625
2019-07-25,56.873663381623025
2019-07-26,56.79192478399276
2019-07-29,56.58278055670929
2019-07-30,56.12999353899729
2019-07-31,55.84191153656208
2019-08-01,55.51088611271953
2019-08-02,54.96584000256467
2019-08-05,53.76251582830119
2019-08-06,52.13384058495056
2019-08-07,50.52365985370683
2019-08-08,49.28893240362662
2019-08-09,48.61175938549459
2019-08-12,48.38817199797046
2019-08-13,48.40977012417519
2019-08-14,48.2268325115422
2019-08-15,47.804040031638145
2019-08-16,47.343086723953604
2019-08-19,47.16592713239592
2019-08-20,47.66485732195222
2019-08-21,48.7840765820806
2019-08-22,50.002835559137935
2019-08-23,50.81635640042018
2019-08-26,51.119364515728826
2019-08-27,50.80090343012917
2019-08-28,50.2849177456367
2019-08-29,49.97993845688641
2019-08-30,49.98113145586645
2019-09-02,50.108300151077565
2019-09-03,50.011122965758204
2019-09-04,49.819110688294764
2019-09-05,50.106637068108554
2019-09-06,50.92994413452661
2019-09-09,52.080590136822224
2019-09-10,53.01479160589301
2019-09-11,53.57158603087675
2019-09-12,53.92716482712841
2019-09-13,54.09419225412523
2019-09-16,54.12389005614626
2019-09-17,53.924168704055425
2019-09-18,53.37583427691495
2019-09-19,52.78444590942609
2019-09-20,52.29957811964917
2019-09-23,51.94655791258061
2019-09-24,51.57403792522907
2019-09-25,51.110159650502084
2019-09-26,50.57120722168565
2019-09-27,50.04528088833153
2019-09-30,49.60373046761179
2019-10-02,49.374667093652604
2019-10-03,49.37021605684888
2019-10-04,49.71821446491134
2019-10-08,50.12683326911592
2019-10-09,50.28939451972806
2019-10-10,50.014069128214
2019-10-11,49.603358033920046
2019-10-14,49.447044131393135
2019-10-15,50.01247947221267
2019-10-16,51.08594540470659
2019-10-17,52.044686620563624
2019-10-18,52.5883005263592
2019-10-21,52.62958616365087
2019-10-22,52.27402250698018
2019-10-23,52.05213832231462
2019-10-24,51.97766672354757
2019-10-25,52.08240840049612
2019-10-28,52.377678675973534
2019-10-29,52.996590801656836
2019-10-30,53.59077544974994
2019-10-31,53.8453157105571
2019-11-01,54.021613102978826
2019-11-04,54.2701247826457
2019-11-05,54.76982784781026
2019-11-06,55.44235225760698
2019-11-07,55.87047689792692
2019-11-08,55.94160264930069
2019-11-11,55.93124566196251
2019-11-12,55.276931140150545
2019-11-13,54.54111419817137
2019-11-14,53.891224975875495
2019-11-15,53.53650156594836
2019-11-18,53.479058967850804
2019-11-19,53.52250653730428
2019-11-20,53.7081132580614
2019-11-21,53.85999353430271
2019-11-22,53.67719066394031
2019-11-25,53.50337919071305
2019-11-26,53.58427299972546
2019-11-27,53.97755540841246
2019-11-28,54.387600361143946
2019-11-29,54.32308606477761
2019-12-02,53.688051799324626
2019-12-03,53.05801359559011
2019-12-04,52.67770883570635
2019-12-05,52.39552521401512
2019-12-06,52.21321892190838
2019-12-09,52.362770730597255
2019-12-10,52.70919613619744
2019-12-11,52.95289191515934
2019-12-12,53.03241105022013
2019-12-13,53.47409924112665
2019-12-16,55.20125291678059
2019-12-17,57.40911856723654
2019-12-18,58.58223170768427
2019-12-19,58.53178662390876
2019-12-20,57.914942564985274
2019-12-23,56.98558878973949
2019-12-24,56.363329302704805
2019-12-27,56.248625781481266
2019-12-30,56.8337448484925
2019-12-31,57.646725206734295
2020-01-02,58.09330953812491
2020-01-03,59.106309498202556
2020-01-06,59.83492151360046
2020-01-07,59.47672811171615
2020-01-08,59.229276202716825
2020-01-09,59.19317587190568
2020-01-10,59.75974743827665
2020-01-13,60.68461535568249
2020-01-14,61.30628288510143
2020-01-15,61.946526680364485
2020-01-16,62.26419293796348
2020-01-17,62.44449777746665
2020-01-20,62.52365204862618
2020-01-21,61.53360823516583
2020-01-22,59.6628026455251
2020-01-23,58.4612603999412
2020-01-24,57.47807633061611
2020-01-29,56.919907231680746
2020-01-30,55.86006238018107
2020-01-31,54.61132249093866
2020-02-03,53.55287805067825
2020-02-04,52.99101186607122
2020-02-05,52.73954191228378
2020-02-06,52.81877793718051
2020-02-07,53.48986105886936
2020-02-10,54.30757253616273
2020-02-11,54.52866643470192
2020-02-12,54.56878026842689
2020-02-13,55.21160839016068
2020-02-14,56.20986996816885
2020-02-17,56.90126737959659
2020-02-18,57.22468516400421
2020-02-19,57.16628423043155
2020-02-20,57.15544580441868
2020-02-21,57.15330203975403
2020-02-24,56.71882937313544
2020-02-25,55.69977358067178
2020-02-26,54.814406343961835
2020-02-27,54.13164909139085
2020-02-28,53.47050661856365
2020-03-02,52.6981714933387
2020-03-03,52.03840823633742
2020-03-04,51.73869449384677
2020-03-05,51.569667128204465
2020-03-06,51.76760352369952
2020-03-09,51.89886974649882
2020-03-10,51.31752346306407
2020-03-11,50.67359772171032
2020-03-12,50.4015878984276
2020-03-13,50.2047536644268
2020-03-16,49.623305945799586
2020-03-17,48.4977220058335
2020-03-18,47.0572120724231
2020-03-19,45.53133155590891
