Time,Last Trade,Predicted Last Trade
2020/11/17 12:24,61.45,61.51941757798195
2020/11/17 12:25,61.45,61.51716876029968
2020/11/17 12:26,61.45,61.51527104377747
2020/11/17 12:27,61.45,61.513826513290404
2020/11/17 12:28,61.45,61.51287086904049
2020/11/17 12:29,61.45,61.512389063835144
2020/11/17 12:30,61.45,61.51233389079571
2020/11/17 12:31,61.45,61.512636014819144
2020/11/17 12:32,61.45,61.513219609856606
2020/11/17 12:33,61.45,61.51400737464428
2020/11/17 12:34,61.45,61.514927023649214
2020/11/17 12:35,61.45,61.515916007757184
2020/11/17 12:36,61.45,61.51692092418671
2020/11/17 12:37,61.45,61.517900466918945
2020/11/17 12:38,61.45,61.51882336139679
2020/11/17 12:39,61.45,61.519670724868774
2020/11/17 12:40,61.45,61.52042869031429
2020/11/17 12:41,61.45,61.52109224200249
2020/11/17 12:42,61.45,61.52166197001934
2020/11/17 12:43,61.45,61.52214141488075
2020/11/17 12:44,61.45,61.52253736257553
2020/11/17 12:45,61.45,61.52285807430744
2020/11/17 12:46,61.45,61.523112991452216
2020/11/17 12:47,61.45,61.523311260342595
2020/11/17 12:48,61.45,61.52346173226833
2020/11/17 12:49,61.45,61.523573553562166
2020/11/17 12:50,61.45,61.52365262508392
2020/11/17 12:51,61.45,61.52370750308037
2020/11/17 12:52,61.45,61.52374290823936
2020/11/17 12:53,61.45,61.523762971162796
2020/11/17 12:54,61.45,61.52377300262451
2020/11/17 12:55,61.45,61.52377447783947
2020/11/17 12:56,61.45,61.52377211749553
2020/11/17 12:57,61.45,61.523765036463736
2020/11/17 12:58,61.45,61.52375707030296
2020/11/17 12:59,61.45,61.523748219013214
2020/11/17 13:00,61.275,61.52373907268047
2020/11/17 13:01,61.275,61.523729926347734
2020/11/17 13:02,61.3,61.52372166514397
2020/11/17 13:03,61.2,61.52371487915516
2020/11/17 13:04,61.3,61.52370838820934
2020/11/17 13:05,61.25,61.52370307743549
2020/11/17 13:06,61.3,61.52369865179062
2020/11/17 13:07,61.4,61.52369511127472
2020/11/17 13:08,61.4,61.52369186580181
2020/11/17 13:09,61.4,61.52368980050087
2020/11/17 13:10,61.4,61.52368773519993
2020/11/17 13:11,61.35,61.52374054789543
2020/11/17 13:12,61.35,61.52378214895725
2020/11/17 13:13,61.35,61.523795720934864
2020/11/17 13:14,61.325,61.523501268029214
2020/11/17 13:15,61.35,61.52283948659897
2020/11/17 13:16,61.35,61.52152772545814
2020/11/17 13:17,61.3,61.51947511136532
2020/11/17 13:18,61.35,61.51712627410888
2020/11/17 13:19,61.35,61.51488070189953
2020/11/17 13:20,61.35,61.512904503941535
2020/11/17 13:21,61.35,61.51140716075897
2020/11/17 13:22,61.35,61.51022964417934
2020/11/17 13:23,61.35,61.509131494164464
2020/11/17 13:24,61.25,61.50764005184173
2020/11/17 13:25,61.25,61.50535582900047
2020/11/17 13:26,61.35,61.50202597379684
2020/11/17 13:27,61.35,61.49760888516903
2020/11/17 13:28,61.35,61.49216032624245
2020/11/17 13:29,61.35,61.48604821562767
2020/11/17 13:30,61.35,61.47968118786812
2020/11/17 13:31,61.35,61.473333632946016
2020/11/17 13:32,61.35,61.467323607206346
2020/11/17 13:33,61.35,61.46188980042934
2020/11/17 13:34,61.225,61.45721425414085
2020/11/17 13:35,61.225,61.45319606363773
2020/11/17 13:36,61.25,61.44966115355491
2020/11/17 13:37,61.25,61.44697036147117
2020/11/17 13:38,61.3,61.445401617884635
2020/11/17 13:39,61.3,61.44506379365921
2020/11/17 13:40,61.3,61.44590437114238
2020/11/17 13:41,61.4,61.447746914625164
2020/11/17 13:42,61.4,61.450346833467485
2020/11/17 13:43,61.4,61.45344448983669
2020/11/17 13:44,61.4,61.45678083598614
2020/11/17 13:45,61.4,61.459601151943204
2020/11/17 13:46,61.3,61.46123923063278
2020/11/17 13:47,61.3,61.46149650812149
2020/11/17 13:48,61.25,61.46042874753475
2020/11/17 13:49,61.25,61.45846582651138
2020/11/17 13:50,61.2,61.455997791886325
2020/11/17 13:51,61.2,61.45331083536148
2020/11/17 13:52,61.2,61.45133552253246
2020/11/17 13:53,61.2,61.45090121924877
2020/11/17 13:54,61.2,61.452514219284055
2020/11/17 13:55,61.15,61.456235301494594
2020/11/17 13:56,61.15,61.461703333258626
2020/11/17 13:57,61.35,61.467768827080725
2020/11/17 13:58,61.35,61.4732563316822
2020/11/17 13:59,61.35,61.477263605594636
2020/11/17 14:00,61.25,61.479308548569676
2020/11/17 14:01,61.25,61.479206463694574
2020/11/17 14:02,61.25,61.47705530524254
2020/11/17 14:03,61.25,61.47307783067226
2020/11/17 14:04,61.2,61.46750122308731
2020/11/17 14:05,61.2,61.460487166047095
2020/11/17 14:06,61.2,61.45173501074314
2020/11/17 14:07,61.15,61.4411721765995
2020/11/17 14:08,61.15,61.430654779076576
2020/11/17 14:09,61.15,61.421774280071254
2020/11/17 14:10,61.25,61.41579700410366
2020/11/17 14:11,61.25,61.41275452077389
2020/11/17 14:12,61.15,61.41212076842785
2020/11/17 14:13,61.15,61.41317731738091
2020/11/17 14:14,61.1,61.41521901488304
2020/11/17 14:15,61.05,61.41738374531269
2020/11/17 14:16,61.1,61.418901446461675
2020/11/17 14:17,61.1,61.41924045085907
2020/11/17 14:18,61.1,61.41792927980423
2020/11/17 14:19,61.2,61.41474458575249
2020/11/17 14:20,61.2,61.40947570800781
2020/11/17 14:21,61.2,61.40298210680485
2020/11/17 14:22,61.15,61.39609226286411
2020/11/17 14:23,61.15,61.38908410668373
2020/11/17 14:24,61.15,61.38196501433849
2020/11/17 14:25,61.15,61.37472200393677
2020/11/17 14:26,61.15,61.367153856158254
2020/11/17 14:27,61.2,61.359399831295015
2020/11/17 14:28,61.25,61.35172369778156
2020/11/17 14:29,61.2,61.34438391327858
2020/11/17 14:30,61.25,61.33826206624508
2020/11/17 14:31,61.3,61.33382078409195
2020/11/17 14:32,61.3,61.33113530278206
2020/11/17 14:33,61.3,61.32985629141331
2020/11/17 14:34,61.3,61.329541185498236
2020/11/17 14:35,61.3,61.329780760407445
2020/11/17 14:36,61.4,61.330085244774814
2020/11/17 14:37,61.3,61.330133926868434
2020/11/17 14:38,61.3,61.32997873425484
2020/11/17 14:39,61.3,61.330153399705885
2020/11/17 14:40,61.3,61.33082786798477
2020/11/17 14:41,61.25,61.3325733423233
2020/11/17 14:42,61.25,61.33604009747505
2020/11/17 14:43,61.3,61.341655355691906
2020/11/17 14:44,61.3,61.349443605542184
2020/11/17 14:45,61.25,61.359038108587264
2020/11/17 14:46,61.25,61.36978121399879
2020/11/17 14:47,61.25,61.381657579541205
2020/11/17 14:48,61.3,61.393948185443875
2020/11/17 14:49,61.3,61.40575492084026
2020/11/17 14:50,61.2,61.41618941128254
2020/11/17 14:51,61.3,61.42466511130333
2020/11/17 14:52,61.15,61.43083770573139
2020/11/17 14:53,61.15,61.434708669781685
2020/11/17 14:54,61.175,61.43666509985923
2020/11/17 14:55,61.175,61.43723069727421
2020/11/17 14:56,61.05,61.43669017851352
2020/11/17 14:57,61.05,61.43493762314319
2020/11/17 14:58,61.05,61.43211170136929
2020/11/17 14:59,61.05,61.42860983610153
2020/11/17 15:00,61.05,61.4248990803957
2020/11/17 15:01,60.95,61.42102044522762
2020/11/17 15:02,61.1,61.41740557849407
2020/11/17 15:03,61.1,61.41400992870331
2020/11/17 15:04,61.075,61.41059244573116
2020/11/17 15:05,61.075,61.40706107616425
2020/11/17 15:06,61.075,61.40340077280998
2020/11/17 15:07,61.025,61.399332424998285
2020/11/17 15:08,61.0,61.39460967183113
2020/11/17 15:09,60.95,61.3890144765377
2020/11/17 15:10,60.95,61.382305493950845
2020/11/17 15:11,61.0,61.37445794045925
2020/11/17 15:12,61.0,61.365545281767844
2020/11/17 15:13,61.0,61.355634197592735
2020/11/17 15:14,61.0,61.34515279531479
2020/11/17 15:15,61.0,61.33437782526016
2020/11/17 15:16,61.25,61.323419043421744
2020/11/17 15:17,61.2,61.31254523396492
2020/11/17 15:18,61.2,61.301864087581635
2020/11/17 15:19,61.2,61.29140127301216
2020/11/17 15:20,61.2,61.2811355471611
2020/11/17 15:21,61.2,61.271082842350005
2020/11/17 15:22,61.2,61.26155708432197
2020/11/17 15:23,61.2,61.25274119973182
2020/11/17 15:24,61.2,61.244697442650796
2020/11/17 15:25,61.2,61.237504589557645
2020/11/17 15:26,61.2,61.23101069331169
2020/11/17 15:27,61.2,61.22754747867584
2020/11/17 15:28,61.2,61.22868781983852
2020/11/17 15:29,61.2,61.23512595295906
2020/11/17 15:30,61.4,61.24661109149456
2020/11/17 15:31,61.4,61.2621772646904
2020/11/17 15:32,61.35,61.280387023091315
2020/11/17 15:33,61.35,61.299667787551876
2020/11/17 15:34,61.35,61.31846881210804
2020/11/17 15:35,61.25,61.33532697856426
2020/11/17 15:36,61.25,61.3485608369112
2020/11/17 15:37,61.15,61.35721385776996
2020/11/17 15:38,61.2,61.36125093102455
2020/11/17 15:39,61.2,61.36128899157047
2020/11/17 15:40,61.2,61.3582780778408
2020/11/17 15:41,61.3,61.35554125905037
2020/11/17 15:42,61.35,61.35582745075226
2020/11/17 15:43,61.4,61.36045401990413
2020/11/17 15:44,61.4,61.36953219771385
2020/11/17 15:45,61.4,61.382329982519146
2020/11/17 15:46,61.35,61.39717359542846
2020/11/17 15:47,61.3,61.4121718108654
2020/11/17 15:48,61.25,61.42556263208389
2020/11/17 15:49,61.3,61.43618417978286
2020/11/17 15:50,61.3,61.44350950717926
2020/11/17 15:51,61.3,61.44741705656052
2020/11/17 15:52,61.25,61.44857952594757
2020/11/17 15:53,61.2,61.448106572031975
2020/11/17 15:54,61.2,61.447469279170036
2020/11/17 15:55,61.25,61.44789856672287
2020/11/17 15:56,61.25,61.45025123953819
2020/11/17 15:57,61.3,61.45475536584854
2020/11/17 15:58,61.3,61.460352626442905
2020/11/17 15:59,61.3,61.465657794475554
2020/11/17 16:00,61.3,61.469706964492794
2020/11/17 16:01,61.3,61.47183127403259
2020/11/17 16:02,61.3,61.471907100081445
2020/11/17 16:03,61.3,61.46999109089374
2020/11/17 16:04,61.3,61.466176480054855
2020/11/17 16:05,61.3,61.46058541536331
2020/11/17 16:06,61.3,61.453555130958556
2020/11/17 16:07,61.3,61.4454980969429
2020/11/17 16:08,61.5,61.437153396010395
2020/11/18 09:30,61.15,61.42932118475437
2020/11/18 09:31,61.8,61.42258564829826
2020/11/18 09:32,61.8,61.41725658178329
2020/11/18 09:33,61.825,61.41345642805099
2020/11/18 09:34,61.9,61.41117486059665
2020/11/18 09:35,61.9,61.41016640365124
2020/11/18 09:36,61.9,61.4099383354187
2020/11/18 09:37,61.85,61.410048976540565
2020/11/18 09:38,61.8,61.409975215792656
2020/11/18 09:39,61.65,61.40948042869568
2020/11/18 09:40,61.7,61.41304808855057
2020/11/18 09:41,61.75,61.41941246092319
2020/11/18 09:42,61.875,61.43206951022148
2020/11/18 09:43,61.9,61.45415377318859
2020/11/18 09:44,61.75,61.48722248673439
2020/11/18 09:45,61.7,61.53154620528221
2020/11/18 09:46,61.65,61.585059037804605
2020/11/18 09:47,61.575,61.64471260011196
2020/11/18 09:48,61.7,61.70613760054111
2020/11/18 09:49,61.625,61.76454283595085
2020/11/18 09:50,61.7,61.81540293693542
2020/11/18 09:51,61.6,61.85402553975582
2020/11/18 09:52,61.6,61.878666350245474
2020/11/18 09:53,61.6,61.89122515022755
2020/11/18 09:54,61.7,61.89414843618869
2020/11/18 09:55,61.65,61.88955550193786
2020/11/18 09:56,61.6,61.87923430800438
2020/11/18 09:57,61.625,61.86464797258377
2020/11/18 09:58,61.7,61.846998205780984
2020/11/18 09:59,61.65,61.82797530889511
2020/11/18 10:00,61.625,61.80866828560829
2020/11/18 10:01,61.6,61.790355852246286
2020/11/18 10:02,61.65,61.77353545129299
2020/11/18 10:03,61.65,61.75835991501808
2020/11/18 10:04,61.55,61.744044724106786
2020/11/18 10:05,61.5,61.730561554431915
2020/11/18 10:06,61.35,61.71795879304409
2020/11/18 10:07,61.25,61.70613996088505
2020/11/18 10:08,61.35,61.6954080671072
2020/11/18 10:09,61.3,61.68619239926338
2020/11/18 10:10,61.25,61.67877324819565
2020/11/18 10:11,61.225,61.67290779352188
2020/11/18 10:12,61.3,61.668217790126796
2020/11/18 10:13,61.3,61.66475870609283
2020/11/18 10:14,61.4,61.66239629685879
2020/11/18 10:15,61.4,61.660691243410106
2020/11/18 10:16,61.5,61.65909919142723
2020/11/18 10:17,61.5,61.65717492103577
2020/11/18 10:18,61.5,61.654498586058615
2020/11/18 10:19,61.5,61.65116371512413
2020/11/18 10:20,61.5,61.64694932103157
2020/11/18 10:21,61.55,61.641455915570255
2020/11/18 10:22,61.55,61.634310859441754
2020/11/18 10:23,61.575,61.62528637945652
2020/11/18 10:24,61.35,61.61388945877552
2020/11/18 10:25,61.35,61.60038121044636
2020/11/18 10:26,61.35,61.585256716609
2020/11/18 10:27,61.3,61.57021217942238
2020/11/18 10:28,61.2,61.557031428813936
2020/11/18 10:29,61.2,61.5472023665905
2020/11/18 10:30,61.1,61.54140359163284
2020/11/18 10:31,61.15,61.539570489525794
2020/11/18 10:32,61.15,61.54130799770355
2020/11/18 10:33,61.175,61.54581743478775
2020/11/18 10:34,61.2,61.552322247624396
2020/11/18 10:35,61.15,61.55894330739975
2020/11/18 10:36,61.15,61.56424050927162
2020/11/18 10:37,61.2,61.5675193220377
2020/11/18 10:38,61.1,61.5685142070055
2020/11/18 10:39,61.15,61.567167630791666
2020/11/18 10:40,61.25,61.56352945566177
2020/11/18 10:41,61.1,61.557584929466245
2020/11/18 10:42,61.1,61.54954589307308
2020/11/18 10:43,61.1,61.53931586742401
2020/11/18 10:44,61.1,61.52636790573597
2020/11/18 10:45,61.1,61.51083300709724
2020/11/18 10:46,61.15,61.4928923279047
2020/11/18 10:47,61.15,61.47280432581901
2020/11/18 10:48,61.1,61.451249960064885
2020/11/18 10:49,61.15,61.42877801060676
2020/11/18 10:50,61.15,61.40628393292427
2020/11/18 10:51,61.25,61.38549402356148
2020/11/18 10:52,61.35,61.3669228374958
2020/11/18 10:53,61.35,61.350755366683
2020/11/18 10:54,61.5,61.33703586757183
2020/11/18 10:55,61.45,61.32566225528717
2020/11/18 10:56,61.45,61.31646989583969
2020/11/18 10:57,61.5,61.3095396310091
2020/11/18 10:58,61.5,61.304778817296025
2020/11/18 10:59,61.45,61.30174075961113
2020/11/18 11:00,61.45,61.300207421183586
2020/11/18 11:01,61.35,61.29972473084926
2020/11/18 11:02,61.35,61.30073997378349
2020/11/18 11:03,61.4,61.30476111471653
2020/11/18 11:04,61.4,61.31293026506901
2020/11/18 11:05,61.4,61.32716343402863
2020/11/18 11:06,61.4,61.347709932923316
2020/11/18 11:07,61.25,61.373725938796994
2020/11/18 11:08,61.15,61.403982892632484
2020/11/18 11:09,61.15,61.43662261366844
2020/11/18 11:10,61.15,61.469192704558374
2020/11/18 11:11,61.1,61.499049285054205
2020/11/18 11:12,61.15,61.5237626761198
2020/11/18 11:13,61.15,61.54194293022156
2020/11/18 11:14,61.15,61.553445771336555
2020/11/18 11:15,61.15,61.558892560005184
2020/11/18 11:16,61.15,61.55939236283302
2020/11/18 11:17,61.15,61.55622950196266
2020/11/18 11:18,61.15,61.5502050191164
2020/11/18 11:19,61.15,61.541683587431905
2020/11/18 11:20,61.1,61.53110246062278
2020/11/18 11:21,61.1,61.51891748011112
2020/11/18 11:22,61.1,61.50554082095623
2020/11/18 11:23,61.1,61.491607415676114
2020/11/18 11:24,61.1,61.47751232683658
2020/11/18 11:25,61.15,61.46338773369789
2020/11/18 11:26,61.1,61.44903625249862
2020/11/18 11:27,61.15,61.433714964985846
2020/11/18 11:28,61.15,61.41695829331875
2020/11/18 11:29,61.15,61.398988699913026
2020/11/18 11:30,61.1,61.380441412329674
2020/11/18 11:31,61.15,61.36206200420856
2020/11/18 11:32,61.15,61.34441341757774
2020/11/18 11:33,61.15,61.32804944813251
2020/11/18 11:34,61.15,61.313439804315564
2020/11/18 11:35,61.4,61.30091404914856
2020/11/18 11:36,61.4,61.29097523093223
2020/11/18 11:37,61.4,61.28351506888866
2020/11/18 11:38,61.55,61.27852323651314
2020/11/18 11:39,61.45,61.275900894403456
2020/11/18 11:40,61.6,61.27538191378117
2020/11/18 11:41,61.6,61.27633578777313
2020/11/18 11:42,61.6,61.27840728461742
2020/11/18 11:43,61.65,61.28130106627941
2020/11/18 11:44,61.6,61.28475306928158
2020/11/18 11:45,61.6,61.28845438361168
2020/11/18 11:46,61.6,61.295680281519886
2020/11/18 11:47,61.6,61.307742819190025
2020/11/18 11:48,61.6,61.32518753111362
2020/11/18 11:49,61.6,61.34900753200054
2020/11/18 11:50,61.6,61.37865433692932
2020/11/18 11:51,61.65,61.4134104013443
2020/11/18 11:52,61.65,61.45192619860172
2020/11/18 11:53,61.6,61.492293980717655
2020/11/18 11:54,61.6,61.53248709738254
2020/11/18 11:55,61.55,61.56971532702446
2020/11/18 11:56,61.55,61.60210573673248
2020/11/18 11:57,61.5,61.62840114831924
2020/11/18 11:58,61.5,61.647892573475836
2020/11/18 11:59,61.45,61.660788017511365
2020/11/18 12:00,61.45,61.66732174456119
2020/11/18 12:01,61.45,61.66837357282638
2020/11/18 12:02,61.45,61.66554617583751
2020/11/18 12:03,61.45,61.66052631437778
2020/11/18 12:04,61.45,61.6545941799879
2020/11/18 12:05,61.45,61.648493871092796
2020/11/18 12:06,61.45,61.642595666646955
2020/11/18 12:07,61.45,61.63711494803429
2020/11/18 12:08,61.45,61.63219776153564
2020/11/18 12:09,61.45,61.62788334786892
2020/11/18 12:10,61.45,61.62403982281685
2020/11/18 12:11,61.45,61.620552414655684
2020/11/18 12:12,61.45,61.617203971743585
2020/11/18 12:13,61.45,61.61363837718964
2020/11/18 12:14,61.45,61.609550261497496
2020/11/18 12:15,61.45,61.604622748494144
2020/11/18 12:16,61.45,61.598702710866924
2020/11/18 12:17,61.45,61.59167272150516
2020/11/18 12:18,61.45,61.58362925946712
2020/11/18 12:19,61.45,61.5746325135231
2020/11/18 12:20,61.45,61.565001130104065
2020/11/18 12:21,61.45,61.55519360601902
2020/11/18 12:22,61.45,61.545696172118184
2020/11/18 12:23,61.45,61.53694431185722
2020/11/18 12:24,61.45,61.52926788330078
2020/11/18 12:25,61.45,61.52287341654301
2020/11/18 12:26,61.45,61.517844998836516
2020/11/18 12:27,61.45,61.51416286230087
2020/11/18 12:28,61.45,61.51172846257686
2020/11/18 12:29,61.45,61.51038572192192
2020/11/18 12:30,61.45,61.509951123595236
2020/11/18 12:31,61.45,61.51022875905037
2020/11/18 12:32,61.45,61.51103039085865
2020/11/18 12:33,61.45,61.512186074256896
2020/11/18 12:34,61.45,61.513549172878264
2020/11/18 12:35,61.45,61.51499989926815
2020/11/18 12:36,61.45,61.51644649505615
2020/11/18 12:37,61.45,61.51782257556915
2020/11/18 12:38,61.45,61.519082114100456
2020/11/18 12:39,61.45,61.52019944190979
2020/11/18 12:40,61.45,61.52116187214851
2020/11/18 12:41,61.45,61.52196940481662
2020/11/18 12:42,61.45,61.52262764573097
2020/11/18 12:43,61.45,61.523149576783176
2020/11/18 12:44,61.45,61.523550835251804
2020/11/18 12:45,61.45,61.5238473534584
2020/11/18 12:46,61.45,61.5240556538105
2020/11/18 12:47,61.45,61.52419225871563
2020/11/18 12:48,61.45,61.524272510409354
2020/11/18 12:49,61.45,61.52430791556835
2020/11/18 12:50,61.45,61.524310275912285
2020/11/18 12:51,61.45,61.524289327859876
2020/11/18 12:52,61.45,61.52425215244293
2020/11/18 12:53,61.45,61.52420524060726
2020/11/18 12:54,61.45,61.52415301799774
2020/11/18 12:55,61.45,61.52409902513027
2020/11/18 12:56,61.45,61.524045917391774
2020/11/18 12:57,61.45,61.52399605512619
2020/11/18 12:58,61.45,61.52395002841949
2020/11/18 12:59,61.45,61.52390813231468
2020/11/18 13:00,61.4,61.52387095689773
2020/11/18 13:01,61.25,61.52383850216865
2020/11/18 13:02,61.25,61.523810473084446
2020/11/18 13:03,61.25,61.52378657460213
2020/11/18 13:04,61.25,61.52376680672169
2020/11/18 13:05,61.35,61.52374998927116
2020/11/18 13:06,61.35,61.52373641729355
2020/11/18 13:07,61.4,61.523725205659865
2020/11/18 13:08,61.4,61.52371605932712
2020/11/18 13:09,61.35,61.52370868325233
2020/11/18 13:10,61.45,61.52370248734951
2020/11/18 13:11,61.55,61.52379365563392
2020/11/18 13:12,61.5,61.524002841115
2020/11/18 13:13,61.4,61.524108466506
2020/11/18 13:14,61.35,61.523926720023155
2020/11/18 13:15,61.35,61.52328470647335
2020/11/18 13:16,61.35,61.52257748842239
2020/11/18 13:17,61.35,61.52183486521244
2020/11/18 13:18,61.25,61.52126779258251
2020/11/18 13:19,61.25,61.52095504701138
2020/11/18 13:20,61.25,61.520487108826636
2020/11/18 13:21,61.15,61.52030772268772
2020/11/18 13:22,61.05,61.52183427512646
2020/11/18 13:23,61.1,61.52556863427162
2020/11/18 13:24,61.25,61.53078322410583
2020/11/18 13:25,61.15,61.53601138591766
2020/11/18 13:26,61.15,61.540080323815346
2020/11/18 13:27,61.15,61.54230288267136
2020/11/18 13:28,61.2,61.54250380694866
2020/11/18 13:29,61.15,61.5407415151596
2020/11/18 13:30,61.2,61.537040495872496
2020/11/18 13:31,61.15,61.531648290157314
2020/11/18 13:32,61.1,61.52437341511249
2020/11/18 13:33,61.05,61.51477360129356
2020/11/18 13:34,61.1,61.502747353911396
2020/11/18 13:35,61.05,61.48946746885776
2020/11/18 13:36,61.1,61.47538831233978
2020/11/18 13:37,61.05,61.460715824365614
2020/11/18 13:38,61.05,61.445557105541226
2020/11/18 13:39,61.1,61.43046388626099
2020/11/18 13:40,61.15,61.41556539535522
2020/11/18 13:41,61.25,61.40126613676548
2020/11/18 13:42,61.2,61.387871184945105
2020/11/18 13:43,61.25,61.375314155220984
2020/11/18 13:44,61.2,61.36319762468338
2020/11/18 13:45,61.25,61.35142068862915
2020/11/18 13:46,61.25,61.34002494812012
2020/11/18 13:47,61.25,61.329388353228566
2020/11/18 13:48,61.25,61.319577583670615
2020/11/18 13:49,61.25,61.31054248213768
2020/11/18 13:50,61.25,61.3025603890419
